Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DERP020,NO2,1992,54.19,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-1.1657548209366393,-0.0
DERP020,NO2,1993,49.203,ug/m3,Traffic,urban,RP,Trier,Trier,-4.986999999999995,-0.93305,5.344836825464867
DERP020,NO2,1993,49.203,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-0.93305,-0.0
DERP030,NO2,1994,50.373,ug/m3,Traffic,urban,RP,Trier,Trier,1.1699999999999946,-1.1790382513661202,-0.9923342170148821
DERP020,NO2,1994,38.397,ug/m3,Traffic,urban,RP,Trier,Trier,-11.975999999999999,-1.1790382513661202,10.157431267495967
DERP020,NO2,1994,38.397,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-1.1790382513661202,-0.0
DERP030,NO2,1995,50.13,ug/m3,Traffic,urban,RP,Trier,Trier,11.733000000000004,0.31805111111111106,36.89029715699086
DERP020,NO2,1995,41.565,ug/m3,Traffic,urban,RP,Trier,Trier,-8.565000000000005,0.31805111111111106,-26.929633951216804
DERP020,NO2,1995,41.565,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,0.31805111111111106,0.0
DERP030,NO2,1996,50.086,ug/m3,Traffic,urban,RP,Trier,Trier,8.521,0.633414551607445,13.452485387927812
DERP020,NO2,1996,46.423,ug/m3,Traffic,urban,RP,Trier,Trier,-3.6629999999999967,0.633414551607445,-5.782942609550467
DERP020,NO2,1996,46.512,ug/m3,Traffic,urban,RP,Trier,Trier,0.08899999999999864,0.633414551607445,0.14050829709254276
DERP020,NO2,1996,46.512,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,0.633414551607445,0.0
DERP020,NO2,1996,46.423,ug/m3,Traffic,urban,RP,Trier,Trier,-0.08899999999999864,0.633414551607445,-0.14050829709254276
DERP030,NO2,1997,57.341,ug/m3,Traffic,urban,RP,Trier,Trier,10.918,-0.09385059422750415,-116.33383986396045
DERP020,NO2,1997,50.283,ug/m3,Traffic,urban,RP,Trier,Trier,-7.058,-0.09385059422750415,75.20463837331314
DERP020,NO2,1997,50.508,ug/m3,Traffic,urban,RP,Trier,Trier,0.22500000000000142,-0.09385059422750415,-2.397427548029975
DERP020,NO2,1997,50.283,ug/m3,Traffic,urban,RP,Trier,Trier,-0.22500000000000142,-0.09385059422750415,2.397427548029975
DERP020,NO2,1997,50.508,ug/m3,Traffic,urban,RP,Trier,Trier,0.22500000000000142,-0.09385059422750415,-2.397427548029975
DERP020,NO2,1998,50.172,ug/m3,Traffic,urban,RP,Trier,Trier,-0.3360000000000056,-0.8200940325497288,0.4097091146430593
DERP020,NO2,1998,50.172,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-0.8200940325497288,-0.0
DERP020,NO2,1999,50.772,ug/m3,Traffic,urban,RP,Trier,Trier,0.6000000000000014,-0.6543920922570017,-0.9168814952066403
DERP020,NO2,1999,50.733,ug/m3,Traffic,urban,RP,Trier,Trier,-0.03900000000000148,-0.6543920922570017,0.05959729718843374
DERP020,NO2,1999,50.733,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-0.6543920922570017,-0.0
DERP036,NO2,1999,47.064,ug/m3,Traffic,urban,RP,Trier,Trier,-3.668999999999997,-0.6543920922570017,5.6067303431885875
DERP020,NO2,1999,50.772,ug/m3,Traffic,urban,RP,Trier,Trier,3.7079999999999984,-0.6543920922570017,-5.6663276403770215
DERP020,NO2,2000,41.401,ug/m3,Traffic,urban,RP,Trier,Trier,-9.370999999999995,-0.7877622789783889,11.895720638150884
DERP020,NO2,2000,41.401,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-0.7877622789783889,-0.0
DERP036,NO2,2000,39.053,ug/m3,Traffic,urban,RP,Trier,Trier,-2.348000000000006,-0.7877622789783889,2.9805946065925046
DERP020,NO2,2001,41.532,ug/m3,Traffic,urban,RP,Trier,Trier,2.478999999999999,-0.4724324786324786,-5.247310699670371
DERP036,NO2,2001,41.127,ug/m3,Traffic,urban,RP,Trier,Trier,-0.40499999999999403,-0.4724324786324786,0.8572653623906695
DERP020,NO2,2001,41.778,ug/m3,Traffic,urban,RP,Trier,Trier,0.6509999999999962,-0.4724324786324786,-1.3779746936205701
DERP020,NO2,2001,41.532,ug/m3,Traffic,urban,RP,Trier,Trier,-0.24600000000000222,-0.4724324786324786,0.5207093312299006
DERP020,NO2,2001,41.778,ug/m3,Traffic,urban,RP,Trier,Trier,0.24600000000000222,-0.4724324786324786,-0.5207093312299006
DERP036,NO2,2002,42.285,ug/m3,Traffic,urban,RP,Trier,Trier,0.5069999999999979,0.1768657587548638,2.866580866580855
DERP020,NO2,2002,41.181,ug/m3,Traffic,urban,RP,Trier,Trier,-1.1039999999999992,0.1768657587548638,-6.242022242022238
DERP020,NO2,2002,41.181,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,0.1768657587548638,0.0
DERP020,NO2,2003,42.031,ug/m3,Traffic,urban,RP,Trier,Trier,0.8500000000000014,1.2274020202020202,0.6925196357914569
DERP020,NO2,2003,42.031,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,1.2274020202020202,0.0
DERP036,NO2,2003,43.476,ug/m3,Traffic,urban,RP,Trier,Trier,1.4450000000000003,1.2274020202020202,1.177283380845475
DERP036,NO2,2004,40.08,ug/m3,Traffic,urban,RP,Trier,Trier,-3.396000000000001,-1.479365344467641,2.29557898777335
DERP020,NO2,2004,40.631,ug/m3,Traffic,urban,RP,Trier,Trier,0.5510000000000019,-1.479365344467641,-0.3724570148006832
DERP020,NO2,2004,40.631,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-1.479365344467641,-0.0
DERP020,NO2,2005,41.1,ug/m3,Traffic,urban,RP,Trier,Trier,0.4690000000000012,0.38800572519083976,1.2087450507832702
DERP036,NO2,2005,37.725,ug/m3,Traffic,urban,RP,Trier,Trier,-3.375,0.38800572519083976,-8.698325258834812
DERP020,NO2,2005,41.1,ug/m3,Traffic,urban,RP,Trier,Trier,3.375,0.38800572519083976,8.698325258834812
DERP020,NO2,2006,38.015,ug/m3,Traffic,urban,RP,Trier,Trier,-3.085000000000001,1.0483598484848484,-2.9426918671662454
DERP020,NO2,2006,38.015,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,1.0483598484848484,0.0
DERP036,NO2,2006,39.438,ug/m3,Traffic,urban,RP,Trier,Trier,1.4230000000000018,1.0483598484848484,1.357358355584302
DERP020,NO2,2007,36.556,ug/m3,Traffic,urban,RP,Trier,Trier,-2.882000000000005,-0.6833181818181818,4.217654493447756
DERP036,NO2,2007,38.49,ug/m3,Traffic,urban,RP,Trier,Trier,1.9340000000000046,-0.6833181818181818,-2.830306658684235
DERP020,NO2,2007,36.556,ug/m3,Traffic,urban,RP,Trier,Trier,-1.9340000000000046,-0.6833181818181818,2.830306658684235
DERP020,NO2,2008,37.646,ug/m3,Traffic,urban,RP,Trier,Trier,1.0900000000000034,0.2012898832684825,5.415075920860614
DERP036,NO2,2008,40.239,ug/m3,Traffic,urban,RP,Trier,Trier,2.5929999999999964,0.2012898832684825,12.881919140175697
DERP020,NO2,2008,37.646,ug/m3,Traffic,urban,RP,Trier,Trier,-2.5929999999999964,0.2012898832684825,-12.881919140175697
DERP020,NO2,2009,36.565,ug/m3,Traffic,urban,RP,Trier,Trier,-1.081000000000003,0.2801080139372823,-3.859225535196736
DERP036,NO2,2009,40.433,ug/m3,Traffic,urban,RP,Trier,Trier,3.868000000000002,0.2801080139372823,13.808958714283941
DERP020,NO2,2009,36.565,ug/m3,Traffic,urban,RP,Trier,Trier,-3.868000000000002,0.2801080139372823,-13.808958714283941
DERP036,NO2,2010,40.162,ug/m3,Traffic,urban,RP,Trier,Trier,3.5970000000000013,0.5359085457271364,6.711966115635432
DERP020,NO2,2010,37.707,ug/m3,Traffic,urban,RP,Trier,Trier,-2.4549999999999983,0.5359085457271364,-4.5810055084473085
DERP020,NO2,2010,37.707,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,0.5359085457271364,0.0
DERP020,NO2,2011,35.789,ug/m3,Traffic,urban,RP,Trier,Trier,-1.9179999999999993,-0.49229670329670333,3.8960244648318025
DERP020,NO2,2011,35.789,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-0.49229670329670333,-0.0
DERP036,NO2,2011,38.056,ug/m3,Traffic,urban,RP,Trier,Trier,2.266999999999996,-0.49229670329670333,-4.604946538985237
DERP020,NO2,2012,35.189,ug/m3,Traffic,urban,RP,Trier,Trier,-2.8669999999999973,-0.8250618238021638,3.4748911139626997
DERP020,NO2,2012,35.189,ug/m3,Traffic,urban,RP,Trier,Trier,0.0,-0.8250618238021638,-0.0
DERP036,NO2,2012,37.34,ug/m3,Traffic,urban,RP,Trier,Trier,2.1510000000000034,-0.8250618238021638,-2.607077358260825
DERP020,NO2,2013,33.463,ug/m3,Traffic,Urban,RP,Trier,Trier,-3.8770000000000024,-0.3699945454545454,10.47853285306418
DERP036,NO2,2013,38.026,ug/m3,Traffic,Urban,RP,Trier,Trier,4.563000000000002,-0.3699945454545454,-12.332614240013374
DERP020,NO2,2014,33.628,ug/m3,Traffic,Urban,RP,Trier,Trier,-4.398000000000003,-0.7444154411764705,5.907991367091238
DERP047,NO2,2014,19.378,ug/m3,Industrial,Suburban,RP,Trier,Trier,-14.25,-0.7444154411764705,19.14253683061621
DERP036,NO2,2014,38.453,ug/m3,Traffic,Urban,RP,Trier,Trier,19.075000000000003,-0.7444154411764705,-25.624132634666964
DERP020,NO2,2015,33.651,ug/m3,Traffic,Urban,RP,Trier,Trier,-4.802,0.10621245421245416,-45.21127052007175
DERP047,NO2,2015,19.883,ug/m3,Industrial,Suburban,RP,Trier,Trier,-13.768000000000004,0.10621245421245416,-129.62698303214248
DERP020,NO2,2016,30.373,ug/m3,Traffic,Urban,RP,Trier,Trier,10.490000000000002,-0.29958318425760283,-35.015316450405166
DERP047,NO2,2016,18.875,ug/m3,Industrial,Suburban,RP,Trier,Trier,-11.498000000000001,-0.29958318425760283,38.37999128186449
DERP020,NO2,2017,30.093,ug/m3,Traffic,Urban,RP,Trier,Trier,11.218,-0.82225,-13.643052599574338
DERP047,NO2,2017,18.206,ug/m3,Industrial,Suburban,RP,Trier,Trier,-11.887,-0.82225,14.456673761021587
DERP020,NO2,2018,29.653,ug/m3,Traffic,Urban,RP,Trier,Trier,11.447,-0.22040034364261157,-51.93730559042045
DERP047,NO2,2018,18.666,ug/m3,Industrial,Suburban,RP,Trier,Trier,-10.986999999999998,-0.22040034364261157,49.850194507028
DERP036,NO2,2018,42.001,ug/m3,Traffic,Urban,RP,Trier,Trier,23.334999999999997,-0.22040034364261157,-105.87551550209324
DERP020,NO2,2019,26.739,ug/m3,Traffic,Urban,RP,Trier,Trier,-15.261999999999997,-1.2780651828298888,11.941487965587886
DERP047,NO2,2019,16.482,ug/m3,Industrial,Suburban,RP,Trier,Trier,-10.257000000000001,-1.2780651828298888,8.025412269888283
DERP036,NO2,2019,35.06,ug/m3,Traffic,Urban,RP,Trier,Trier,18.578000000000003,-1.2780651828298888,-14.536034820121335
DERP020,NO2,2020,21.902,ug/m3,Traffic,Urban,RP,Trier,Trier,-13.158000000000001,-1.4497996870109546,9.075736543389514
DERP036,NO2,2020,29.049,ug/m3,Traffic,Urban,RP,Trier,Trier,7.1469999999999985,-1.4497996870109546,-4.929646532573707
DERP047,NO2,2020,13.987,ug/m3,Industrial,Suburban,RP,Trier,Trier,-15.062,-1.4497996870109546,10.389021417885154
DERP036,NO2,2021,27.644,ug/m3,Traffic,Urban,RP,Trier,Trier,13.656999999999998,-0.06764165390505354,-201.90221870047557
DERP047,NO2,2021,13.685,ug/m3,Industrial,Suburban,RP,Trier,Trier,-13.958999999999998,-0.06764165390505354,206.36692325107552
DERP020,NO2,2021,20.756,ug/m3,Traffic,Urban,RP,Trier,Trier,7.071,-0.06764165390505354,-104.53617840163015
DERP036,NO2,2022,28.985,ug/m3,Traffic,Urban,RP,Trier,Trier,8.229,-0.31672939346811824,-25.981169319002042
DERP020,NO2,2022,17.918,ug/m3,Traffic,Urban,RP,Trier,Trier,-11.067,-0.31672939346811824,34.9414996783808
DERP047,NO2,2022,13.128,ug/m3,Industrial,Suburban,RP,Trier,Trier,-4.789999999999999,-0.31672939346811824,15.12332009211566
DERP047,NO2,2023,11.341,ug/m3,Industrial,Suburban,RP,Trier,Trier,-1.7870000000000008,-0.8935428109854603,1.9999041769796957
DERP020,NO2,2023,17.554,ug/m3,Traffic,Urban,RP,Trier,Trier,6.212999999999999,-0.8935428109854603,-6.953220286275793
DERP036,NO2,2023,26.322,ug/m3,Traffic,Urban,RP,Trier,Trier,8.768,-0.8935428109854603,-9.812624411728017
DERP047,NO2,2024,9.251,ug/m3,Industrial,Suburban,RP,Trier,Trier,-17.070999999999998,-0.7451789264413519,22.90859200960448
DERP020,NO2,2024,15.001,ug/m3,Traffic,Urban,RP,Trier,Trier,5.75,-0.7451789264413519,-7.71626759154272
DERP036,NO2,2024,24.483,ug/m3,Traffic,Urban,RP,Trier,Trier,9.482000000000001,-0.7451789264413519,-12.724460748349232
DERP047,NO2,2025,10.324,ug/m3,Industrial,Suburban,RP,Trier,Trier,-14.159,-1.0391064935064933,13.626129841822149
DERP020,NO2,2025,14.516,ug/m3,Traffic,Urban,RP,Trier,Trier,4.192,-1.0391064935064933,-4.034235207071011
DERP013,NO2,1990,18.763,ug/m3,Background,rural,RP,Kusel,Waldmohr,,-1.012394594594595,
DERP013,NO2,1992,16.704,ug/m3,Background,rural,RP,Kusel,Waldmohr,-2.059000000000001,-1.1657548209366393,1.766237602470881
DERP013,NO2,1993,15.519,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.1850000000000005,-0.93305,1.2700284014790209
DERP013,NO2,1994,16.928,ug/m3,Background,rural,RP,Kusel,Waldmohr,1.4090000000000007,-1.1790382513661202,-1.1950418049350222
DERP013,NO2,1995,15.705,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.2230000000000008,0.31805111111111106,-3.8452939080371458
DERP013,NO2,1996,19.579,ug/m3,Background,rural,RP,Kusel,Waldmohr,3.8740000000000006,0.633414551607445,6.116057785803585
DERP013,NO2,1997,17.529,ug/m3,Background,rural,RP,Kusel,Waldmohr,-2.0500000000000007,-0.09385059422750415,21.843228770939643
DERP013,NO2,1998,16.232,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.2970000000000006,-0.8200940325497288,1.5815259574167835
DERP013,NO2,1999,15.954,ug/m3,Background,rural,RP,Kusel,Waldmohr,-0.2779999999999987,-0.6543920922570017,0.42482175944574035
DERP013,NO2,2000,14.262,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.6920000000000002,-0.7877622789783889,2.1478560793673362
DERP013,NO2,2001,14.224,ug/m3,Background,rural,RP,Kusel,Waldmohr,-0.038000000000000256,-0.4724324786324786,0.08043477474282998
DERP013,NO2,2002,15.169,ug/m3,Background,rural,RP,Kusel,Waldmohr,0.9450000000000003,0.1768657587548638,5.343035343035345
DERP013,NO2,2003,13.929,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.2400000000000002,1.2274020202020202,-1.0102639392722415
DERP013,NO2,2004,13.974,ug/m3,Background,rural,RP,Kusel,Waldmohr,0.04499999999999993,-1.479365344467641,-0.030418449484629146
DERP013,NO2,2005,13.59,ug/m3,Background,rural,RP,Kusel,Waldmohr,-0.38400000000000034,0.38800572519083976,-0.9896761183385394
DERP013,NO2,2006,14.567,ug/m3,Background,rural,RP,Kusel,Waldmohr,0.9770000000000003,1.0483598484848484,0.9319319138481108
DERP013,NO2,2007,12.538,ug/m3,Background,rural,RP,Kusel,Waldmohr,-2.029,-0.6833181818181818,2.9693341315771966
DERP013,NO2,2008,11.134,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.404,0.2012898832684825,-6.975015222833283
DERP013,NO2,2009,10.578,ug/m3,Background,rural,RP,Kusel,Waldmohr,-0.5560000000000009,0.2801080139372823,-1.984948563893971
DERP013,NO2,2010,11.907,ug/m3,Background,rural,RP,Kusel,Waldmohr,1.3290000000000006,0.5359085457271364,2.479900741640114
DERP013,NO2,2011,13.14,ug/m3,Background,rural,RP,Kusel,Waldmohr,1.2330000000000005,-0.49229670329670333,-2.5045871559633035
DERP013,NO2,2012,11.714,ug/m3,Background,rural,RP,Kusel,Waldmohr,-1.4260000000000002,-0.8250618238021638,1.7283553290934128
DERP013,NO2,2013,9.946,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-1.7680000000000007,-0.3699945454545454,4.778448822341364
DERP013,NO2,2014,8.626,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-1.3200000000000003,-0.7444154411764705,1.7732034116781332
DERP013,NO2,2015,8.066,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.5599999999999987,0.10621245421245416,-5.272451372603108
DERP013,NO2,2016,8.362,ug/m3,Background,Rural,RP,Kusel,Waldmohr,0.2959999999999994,-0.29958318425760283,-0.9880394346348813
DERP013,NO2,2017,7.241,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-1.1210000000000004,-0.82225,1.3633323198540594
DERP013,NO2,2018,6.741,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.5,-0.22040034364261157,2.268599003687449
DERP013,NO2,2019,6.348,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.3929999999999998,-1.2780651828298888,0.30749605362836047
DERP013,NO2,2020,5.376,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.9719999999999995,-1.4497996870109546,0.6704374464336984
DERP013,NO2,2021,5.664,ug/m3,Background,Rural,RP,Kusel,Waldmohr,0.28799999999999937,-0.06764165390505354,-4.257731491962865
DERP013,NO2,2022,5.455,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.20899999999999963,-0.31672939346811824,0.6598692900317679
DERP013,NO2,2023,4.608,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.8470000000000004,-0.8935428109854603,0.9479120525471754
DERP013,NO2,2024,3.721,ug/m3,Background,Rural,RP,Kusel,Waldmohr,-0.8869999999999996,-0.7451789264413519,1.190318148469285
DERP013,NO2,2025,4.514,ug/m3,Background,Rural,RP,Kusel,Waldmohr,0.7930000000000001,-1.0391064935064933,-0.7631556582078511
DERP023,NO2,1992,56.146,ug/m3,Traffic,urban,RP,Worms,Worms,,-1.1657548209366393,
DERP023,NO2,1993,49.649,ug/m3,Traffic,urban,RP,Worms,Worms,-6.497,-0.93305,6.963185252665988
DERP023,NO2,1994,51.602,ug/m3,Traffic,urban,RP,Worms,Worms,1.9529999999999959,-1.1790382513661202,-1.6564348084017688
DERP023,NO2,1995,52.131,ug/m3,Traffic,urban,RP,Worms,Worms,0.5290000000000035,0.31805111111111106,1.6632546830348833
DERP023,NO2,1996,52.686,ug/m3,Traffic,urban,RP,Worms,Worms,0.5549999999999997,0.633414551607445,0.876203425689465
DERP023,NO2,1997,50.013,ug/m3,Traffic,urban,RP,Worms,Worms,-2.673000000000002,-0.09385059422750415,28.481439270595946
DERP023,NO2,1998,43.754,ug/m3,Traffic,urban,RP,Worms,Worms,-6.259,-0.8200940325497288,7.632051632591861
DERP023,NO2,1999,39.139,ug/m3,Traffic,urban,RP,Worms,Worms,-4.614999999999995,-0.6543920922570017,7.052346833964384
DERP023,NO2,2000,40.272,ug/m3,Traffic,urban,RP,Worms,Worms,1.1329999999999956,-0.7877622789783889,-1.4382511453446702
DERP023,NO2,2001,39.948,ug/m3,Traffic,urban,RP,Worms,Worms,-0.32399999999999807,-0.4724324786324786,0.6858122899125416
DERP023,NO2,2002,39.591,ug/m3,Traffic,urban,RP,Worms,Worms,-0.3569999999999993,0.1768657587548638,-2.0184800184800147
DERP023,NO2,2003,45.891,ug/m3,Traffic,urban,RP,Worms,Worms,6.299999999999997,1.2274020202020202,5.132792594689611
DERP023,NO2,2004,38.43,ug/m3,Traffic,urban,RP,Worms,Worms,-7.4609999999999985,-1.479365344467641,5.0433789245515195
DERP023,NO2,2005,38.023,ug/m3,Traffic,urban,RP,Worms,Worms,-0.4069999999999965,0.38800572519083976,-1.048953594176515
DERP023,NO2,2006,38.847,ug/m3,Traffic,urban,RP,Worms,Worms,0.8239999999999981,1.0483598484848484,0.7859896591717925
DERP023,NO2,2007,36.706,ug/m3,Traffic,urban,RP,Worms,Worms,-2.1409999999999982,-0.6833181818181818,3.133240204882589
DERP023,NO2,2008,34.188,ug/m3,Traffic,urban,RP,Worms,Worms,-2.5180000000000007,0.2012898832684825,-12.509322173144026
DERP023,NO2,2009,34.406,ug/m3,Traffic,urban,RP,Worms,Worms,0.21799999999999642,0.2801080139372823,0.7782711995123702
DERP023,NO2,2010,31.893,ug/m3,Traffic,urban,RP,Worms,Worms,-2.512999999999998,0.5359085457271364,-4.689232929828141
DERP023,NO2,2011,31.06,ug/m3,Traffic,urban,RP,Worms,Worms,-0.833000000000002,-0.49229670329670333,1.6920690193977583
DERP023,NO2,2012,29.435,ug/m3,Traffic,urban,RP,Worms,Worms,-1.625,-0.8250618238021638,1.969549375720053
DERP023,NO2,2013,29.546,ug/m3,Traffic,Urban,RP,Worms,Worms,0.11100000000000065,-0.3699945454545454,-0.30000442266962346
DERP023,NO2,2014,30.18,ug/m3,Traffic,Urban,RP,Worms,Worms,0.6340000000000003,-0.7444154411764705,-0.8516749719726795
DERP023,NO2,2015,28.841,ug/m3,Traffic,Urban,RP,Worms,Worms,-1.3389999999999986,0.10621245421245416,-12.606807835563519
DERP023,NO2,2016,28.138,ug/m3,Traffic,Urban,RP,Worms,Worms,-0.7029999999999994,-0.29958318425760283,2.346593657257846
DERP023,NO2,2017,27.132,ug/m3,Traffic,Urban,RP,Worms,Worms,-1.0060000000000002,-0.82225,1.2234721799939194
DERP023,NO2,2018,27.199,ug/m3,Traffic,Urban,RP,Worms,Worms,0.06700000000000017,-0.22040034364261157,-0.3039922664941189
DERP023,NO2,2019,25.856,ug/m3,Traffic,Urban,RP,Worms,Worms,-1.343,-1.2780651828298888,1.0508071247401738
DERP023,NO2,2020,22.177,ug/m3,Traffic,Urban,RP,Worms,Worms,-3.679000000000002,-1.4497996870109546,2.537591939742365
DERP023,NO2,2021,21.397,ug/m3,Traffic,Urban,RP,Worms,Worms,-0.7800000000000011,-0.06764165390505354,11.531356124066134
DERP023,NO2,2022,21.701,ug/m3,Traffic,Urban,RP,Worms,Worms,0.30400000000000205,-0.31672939346811824,-0.9598098764098523
DERP023,NO2,2023,17.852,ug/m3,Traffic,Urban,RP,Worms,Worms,-3.849,-0.8935428109854603,4.307572007383797
DERP023,NO2,2024,14.581,ug/m3,Traffic,Urban,RP,Worms,Worms,-3.271000000000001,-0.7451789264413519,4.389549789901955
DERP023,NO2,2025,14.155,ug/m3,Traffic,Urban,RP,Worms,Worms,-0.42600000000000016,-1.0391064935064933,0.4099676045353653
DERP025,NO2,1990,51.421,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,,-1.012394594594595,
DERP025,NO2,1992,40.378,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-11.043,-1.1657548209366393,9.47283236721026
DERP025,NO2,1993,36.351,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-4.027000000000001,-0.93305,4.315953057178072
DERP025,NO2,1994,33.186,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-3.164999999999999,-1.1790382513661202,2.6843912793607823
DERP025,NO2,1995,26.574,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-6.611999999999998,0.31805111111111106,-20.7891114635663
DERP025,NO2,1996,28.095,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,1.5209999999999972,0.633414551607445,2.4012710098624765
DERP025,NO2,1997,34.272,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,6.177,-0.09385059422750415,-65.8173776185825
DERP025,NO2,1998,33.096,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-1.176000000000002,-0.8200940325497288,1.4339819012506858
DERP025,NO2,1999,30.364,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-2.7319999999999958,-0.6543920922570017,4.174867074840886
DERP025,NO2,2000,27.988,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-2.3760000000000012,-0.7877622789783889,3.016138324217963
DERP025,NO2,2001,26.983,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-1.004999999999999,-0.4724324786324786,2.127288121487987
DERP025,NO2,2002,26.223,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-0.7600000000000016,0.1768657587548638,-4.297044297044306
DERP025,NO2,2003,28.968,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,2.745000000000001,1.2274020202020202,2.2364310591147607
DERP025,NO2,2004,25.774,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-3.193999999999999,-1.479365344467641,2.159033947864569
DERP025,NO2,2005,27.914,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,2.1400000000000006,0.38800572519083976,5.515382534490815
DERP025,NO2,2006,26.115,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-1.799000000000003,1.0483598484848484,-1.716013831128714
DERP025,NO2,2007,24.358,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-1.756999999999998,-0.6833181818181818,2.5712765249783778
DERP025,NO2,2008,22.626,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-1.7319999999999993,0.2012898832684825,-8.604505958651881
DERP025,NO2,2009,23.784,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,1.1579999999999977,0.2801080139372823,4.134119490987788
DERP025,NO2,2010,24.196,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,0.4120000000000026,0.5359085457271364,0.768787889808678
DERP025,NO2,2011,23.368,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-0.828000000000003,-0.49229670329670333,1.681912542690691
DERP025,NO2,2012,21.303,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein,-2.0649999999999977,-0.8250618238021638,2.5028427451457875
DERP025,NO2,2013,20.079,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-1.2240000000000002,-0.3699945454545454,3.3081568770055587
DERP025,NO2,2014,18.956,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-1.123000000000001,-0.7444154411764705,1.5085662358443526
DERP025,NO2,2015,18.953,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-0.0030000000000001137,0.10621245421245416,-0.02824527521037493
DERP025,NO2,2016,18.259,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-0.6939999999999991,-0.29958318425760283,2.316551917691244
DERP025,NO2,2017,17.978,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-0.2809999999999988,-0.82225,0.34174521131042723
DERP025,NO2,2018,17.488,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-0.490000000000002,-0.22040034364261157,2.223227023613709
DERP103,NO2,2019,39.675,ug/m3,Traffic,Suburban,RP,Germersheim,Wörth am Rhein,22.186999999999998,-1.2780651828298888,-17.35983445763979
DERP025,NO2,2019,16.58,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein,-23.095,-1.2780651828298888,18.070283355081393
DERP105,NO2,2019,25.326,ug/m3,Traffic,Urban,RP,Germersheim,Wörth am Rhein,8.746000000000002,-1.2780651828298888,-6.843156450467284
DERP104,NO2,2019,19.328,ug/m3,Background,Suburban,RP,Germersheim,Wörth am Rhein,-5.998000000000001,-1.2780651828298888,4.6930313731880595
