Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DESH023,PM10,2002,24.493,ug/m3,Background,urban,SH,Lübeck,Lübeck
DERP022,PM10,2011,19.969,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DESH023,PM10,2010,19.532,ug/m3,Background,urban,SH,Lübeck,Lübeck
DENW042,PM10,2004,23.937,ug/m3,Background,urban,NW,Krefeld,Krefeld
DESH023,PM10,2005,18.849,ug/m3,Background,urban,SH,Lübeck,Lübeck
DENI068,PM10,2006,35.587,ug/m3,Traffic,urban,NI,Göttingen,Göttingen
DESH023,PM10,2005,18.849,ug/m3,Background,urban,SH,Lübeck,Lübeck
DESH023,PM10,2010,19.522,ug/m3,Background,urban,SH,Lübeck,Lübeck
DENW081,PM10,2012,20.743,ug/m3,Background,rural,NW,Borken,Borken
DERP019,PM10,2001,17.379,ug/m3,Background,urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern
DENW038,PM10,2003,32.162,ug/m3,Background,urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW189,PM10,2009,29.94,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW038,PM10,2011,25.29,ug/m3,Background,urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW189,PM10,2011,28.034,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DERP041,PM10,2008,23.639,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP013,PM10,2008,13.376,ug/m3,Background,rural,RP,Kusel,Waldmohr
DENW068,PM10,2003,20.049,ug/m3,Background,rural,NW,Soest,Soest
DENW068,PM10,2012,12.91,ug/m3,Background,rural,NW,Soest,Soest
DERP045,PM10,2012,20.529,ug/m3,Traffic,urban,RP,Koblenz,Koblenz
DERP010,PM10,2006,30.03,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP010,PM10,2008,27.676,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW102,PM10,2010,33.424,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW246,PM10,2010,26.276,ug/m3,Industrial,urban,NW,Unna,Lünen
DENW067,PM10,2002,25.604,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DENW067,PM10,2008,22.387,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DENW211,PM10,2007,36.689,ug/m3,Traffic,urban,NW,Köln,Köln
DENW067,PM10,2012,20.039,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DENW180,PM10,2010,28.71,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW082,PM10,2009,34.107,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW067,PM10,2011,23.276,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DENW021,PM10,2007,27.652,ug/m3,Industrial,urban,NW,Bottrop,Bottrop
DENW181,PM10,2005,17.509,ug/m3,Industrial,urban,NW,Soest,Warstein
DENW181,PM10,2009,28.008,ug/m3,Industrial,urban,NW,Soest,Warstein
DESN006,PM10,2012,22.88,ug/m3,Traffic,urban,SN,Leipzig,Borna
DENW112,PM10,2010,28.254,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW101,PM10,2005,31.621,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW116,PM10,2012,26.415,ug/m3,Industrial,suburban,NW,Krefeld,Krefeld
DENW114,PM10,2009,21.514,ug/m3,Background,urban,NW,Wuppertal,Wuppertal
DENW114,PM10,2012,22.91,ug/m3,Background,urban,NW,Wuppertal,Wuppertal
DENW071,PM10,2004,20.643,ug/m3,Background,urban,NW,Düsseldorf,Düsseldorf
DERP021,PM10,2004,24.854,ug/m3,Background,urban,RP,Neuwied,Neuwied
DENW102,PM10,2010,33.424,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW134,PM10,2007,36.122,ug/m3,Traffic,urban,NW,Essen,Essen
DENW102,PM10,2003,44.637,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2003,44.637,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW254,PM10,2009,27.713,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW254,PM10,2012,24.866,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2007,37.301,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2007,37.301,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW053,PM10,2008,21.104,ug/m3,Background,urban,NW,Köln,Köln
DENW022,PM10,2009,27.353,ug/m3,Background,suburban,NW,Gelsenkirchen,Gelsenkirchen
DESH025,PM10,2012,20.962,ug/m3,Traffic,urban,SH,Steinburg,Itzehoe
DENW002,PM10,2009,25.279,ug/m3,Background,suburban,NW,Recklinghausen,Datteln
DENW078,PM10,2005,20.846,ug/m3,Background,suburban,NW,Mettmann,Ratingen
DERP023,PM10,2010,28.081,ug/m3,Traffic,urban,RP,Worms,Worms
DENW259,PM10,2009,30.639,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW212,PM10,2011,26.923,ug/m3,Traffic,urban,NW,Köln,Köln
DERP010,PM10,2012,22.832,ug/m3,Traffic,urban,RP,Mainz,Mainz
DESH026,PM10,2011,24.347,ug/m3,Traffic,urban,SH,Lübeck,Lübeck
DERP009,PM10,2007,22.633,ug/m3,Background,urban,RP,Mainz,Mainz
DENW100,PM10,2004,25.857,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW100,PM10,2008,24.186,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW100,PM10,2009,24.429,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW100,PM10,2010,25.316,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DERP008,PM10,2008,18.098,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW080,PM10,2003,22.56,ug/m3,Background,suburban,NW,Solingen,Solingen
DENW080,PM10,2007,22.352,ug/m3,Background,suburban,NW,Solingen,Solingen
DENW174,PM10,2005,27.224,ug/m3,Industrial,urban,NW,Ennepe-Ruhr-Kreis,Witten
DENW100,PM10,2002,24.209,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DERP042,PM10,2012,17.595,ug/m3,Background,urban,RP,Pirmasens,Pirmasens
DENW071,PM10,2011,25.162,ug/m3,Background,urban,NW,Düsseldorf,Düsseldorf
DERP010,PM10,2010,29.87,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW180,PM10,2005,32.747,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW180,PM10,2011,28.362,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DERP043,PM10,2011,19.344,ug/m3,Industrial,rural,RP,Rhein-Lahn-Kreis,Loreley
DERP043,PM10,2009,22.473,ug/m3,Industrial,rural,RP,Rhein-Lahn-Kreis,Loreley
DENW116,PM10,2003,42.583,ug/m3,Industrial,suburban,NW,Krefeld,Krefeld
DENW116,PM10,2012,32.327,ug/m3,Industrial,suburban,NW,Krefeld,Krefeld
DENW066,PM10,2006,26.16,ug/m3,Background,rural,NW,Viersen,Nettetal
DENW067,PM10,2009,23.595,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DENW245,PM10,2008,30.192,ug/m3,Industrial,urban,NW,Städteregion Aachen,Stolberg (Rhld.)
DENW043,PM10,2002,29.736,ug/m3,Traffic,urban,NW,Essen,Essen
DENW043,PM10,2004,28.149,ug/m3,Traffic,urban,NW,Essen,Essen
DENW043,PM10,2009,25.745,ug/m3,Traffic,urban,NW,Essen,Essen
DERP001,PM10,2004,22.759,ug/m3,Background,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP021,PM10,2010,18.771,ug/m3,Background,urban,RP,Neuwied,Neuwied
DERP021,PM10,2012,19.035,ug/m3,Background,urban,RP,Neuwied,Neuwied
DENW179,PM10,2006,22.474,ug/m3,Background,urban,NW,Unna,Schwerte
DENW095,PM10,2005,24.201,ug/m3,Background,urban,NW,Münster,Münster
DENW095,PM10,2008,20.899,ug/m3,Background,urban,NW,Münster,Münster
DENW180,PM10,2011,27.9,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW180,PM10,2009,30.908,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DERP007,PM10,2010,17.858,ug/m3,Background,urban,RP,Mainz,Mainz
DENW180,PM10,2009,30.908,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DERP014,PM10,2005,12.969,ug/m3,Background,rural,RP,Birkenfeld,Birkenfeld
DENW059,PM10,2005,21.743,ug/m3,Background,suburban,NW,Köln,Köln
DERP047,PM10,2011,20.899,ug/m3,Industrial,suburban,RP,Trier,Trier
DENW116,PM10,2009,34.635,ug/m3,Industrial,suburban,NW,Krefeld,Krefeld
DENW116,PM10,2009,34.635,ug/m3,Industrial,suburban,NW,Krefeld,Krefeld
DERP018,PM10,2010,22.693,ug/m3,Traffic,urban,RP,Speyer,Speyer
DERP010,PM10,2005,33.582,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP010,PM10,2009,30.612,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW179,PM10,2009,22.085,ug/m3,Background,urban,NW,Unna,Schwerte
DERP010,PM10,2005,33.582,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP010,PM10,2011,26.704,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW180,PM10,2010,28.601,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW207,PM10,2007,33.501,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen
DENW066,PM10,2007,26.439,ug/m3,Background,rural,NW,Viersen,Nettetal
DENW112,PM10,2010,28.254,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW112,PM10,2005,31.534,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW189,PM10,2009,29.94,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DESH027,PM10,2007,24.321,ug/m3,Traffic,urban,SH,Kiel,Kiel
DESH027,PM10,2009,24.366,ug/m3,Traffic,urban,SH,Kiel,Kiel
DESH027,PM10,2012,19.944,ug/m3,Traffic,urban,SH,Kiel,Kiel
DENW194,PM10,2011,28.987,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW200,PM10,2007,25.946,ug/m3,Traffic,urban,NW,Bielefeld,Bielefeld
DERP009,PM10,2005,23.294,ug/m3,Background,urban,RP,Mainz,Mainz
DERP009,PM10,2008,21.755,ug/m3,Background,urban,RP,Mainz,Mainz
DENW064,PM10,2006,16.191,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENW064,PM10,2009,10.32,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENW064,PM10,2011,12.533,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENW064,PM10,2006,16.191,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DESN011,PM10,2007,20.223,ug/m3,Background,urban,SN,Chemnitz,Chemnitz
DERP001,PM10,2008,18.444,ug/m3,Background,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DENW094,PM10,2005,18.667,ug/m3,Background,urban,NW,Städteregion Aachen,Aachen
DESN012,PM10,2009,23.063,ug/m3,Background,urban,SN,Nordsachsen,Delitzsch
DENW180,PM10,2007,32.05,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW180,PM10,2008,29.169,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW180,PM10,2011,28.362,ug/m3,Industrial,suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW131,PM10,2010,35.164,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW116,PM10,2006,38.022,ug/m3,Industrial,suburban,NW,Krefeld,Krefeld
DENW117,PM10,2006,30.263,ug/m3,Industrial,urban,NW,Bochum,Bochum
DENW117,PM10,2010,26.473,ug/m3,Industrial,urban,NW,Bochum,Bochum
DENW129,PM10,2006,30.568,ug/m3,Industrial,suburban,NW,Recklinghausen,Datteln
DENW129,PM10,2010,26.017,ug/m3,Industrial,suburban,NW,Recklinghausen,Datteln
DENW002,PM10,2004,23.509,ug/m3,Background,suburban,NW,Recklinghausen,Datteln
DENW131,PM10,2005,37.435,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW002,PM10,2006,27.047,ug/m3,Background,suburban,NW,Recklinghausen,Datteln
DENW002,PM10,2007,23.835,ug/m3,Background,suburban,NW,Recklinghausen,Datteln
DENW002,PM10,2008,23.554,ug/m3,Background,suburban,NW,Recklinghausen,Datteln
DENW133,PM10,2006,34.08,ug/m3,Traffic,urban,NW,Hagen,Hagen
DENW133,PM10,2003,40.542,ug/m3,Traffic,urban,NW,Hagen,Hagen
DENW074,PM10,2006,28.976,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW074,PM10,2009,26.662,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW022,PM10,2005,27.302,ug/m3,Background,suburban,NW,Gelsenkirchen,Gelsenkirchen
DENW074,PM10,2006,28.976,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW062,PM10,2002,23.851,ug/m3,Background,suburban,NW,Bonn,Bonn
DERP022,PM10,2008,17.227,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DENW074,PM10,2010,28.326,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW074,PM10,2012,23.439,ug/m3,Industrial,rural,NW,Düren,Niederzier
DERP011,PM10,2011,23.927,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP023,PM10,2009,25.818,ug/m3,Traffic,urban,RP,Worms,Worms
DENW024,PM10,2011,29.804,ug/m3,Background,urban,NW,Essen,Essen
DESL003,PM10,2003,26.963,ug/m3,Background,urban,SL,Saarlouis,Dillingen/Saar
DESL003,PM10,2011,20.331,ug/m3,Background,urban,SL,Saarlouis,Dillingen/Saar
DENW260,PM10,2010,31.124,ug/m3,Traffic,urban,NW,Münster,Münster
DENW136,PM10,2012,27.929,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW101,PM10,2010,28.584,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW101,PM10,2011,29.448,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW101,PM10,2012,24.02,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DERP003,PM10,2003,31.833,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP013,PM10,2009,14.821,ug/m3,Background,rural,RP,Kusel,Waldmohr
DENW186,PM10,2010,24.563,ug/m3,Traffic,urban,NW,Bielefeld,Bielefeld
DENW102,PM10,2012,28.142,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2009,31.506,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DERP003,PM10,2000,19.148,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP003,PM10,2001,20.242,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DENW081,PM10,2012,20.694,ug/m3,Background,rural,NW,Borken,Borken
DENW112,PM10,2008,29.075,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW112,PM10,2009,28.047,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW134,PM10,2004,37.609,ug/m3,Traffic,urban,NW,Essen,Essen
DENW134,PM10,2010,31.603,ug/m3,Traffic,urban,NW,Essen,Essen
DENW112,PM10,2010,28.254,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DERP020,PM10,2010,22.753,ug/m3,Traffic,urban,RP,Trier,Trier
DENW112,PM10,2009,26.983,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW096,PM10,2004,22.82,ug/m3,Background,suburban,NW,Mönchengladbach,Mönchengladbach
DENW096,PM10,2005,22.931,ug/m3,Background,suburban,NW,Mönchengladbach,Mönchengladbach
DENW096,PM10,2007,23.017,ug/m3,Background,suburban,NW,Mönchengladbach,Mönchengladbach
DESH033,PM10,2008,19.728,ug/m3,Background,urban,SH,Kiel,Kiel
DESH033,PM10,2009,24.325,ug/m3,Background,urban,SH,Kiel,Kiel
DENW260,PM10,2012,25.424,ug/m3,Traffic,urban,NW,Münster,Münster
DENW282,PM10,2010,24.347,ug/m3,Industrial,urban,NW,Unna,Schwerte
DESH027,PM10,2009,24.762,ug/m3,Traffic,urban,SH,Kiel,Kiel
DENW100,PM10,2008,23.028,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW182,PM10,2006,29.643,ug/m3,Industrial,rural,NW,Rhein-Erft-Kreis,Elsdorf
DENW189,PM10,2011,26.538,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW181,PM10,2005,17.509,ug/m3,Industrial,urban,NW,Soest,Warstein
DENW194,PM10,2009,27.61,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DERP001,PM10,2012,18.518,ug/m3,Background,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DENW129,PM10,2005,29.023,ug/m3,Industrial,suburban,NW,Recklinghausen,Datteln
DENW043,PM10,2012,25.252,ug/m3,Traffic,urban,NW,Essen,Essen
DENW078,PM10,2006,22.779,ug/m3,Background,suburban,NW,Mettmann,Ratingen
DENW034,PM10,2009,26.383,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,PM10,2011,27.242,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DERP018,PM10,2000,44.148,ug/m3,Traffic,urban,RP,Speyer,Speyer
DERP018,PM10,2011,23.816,ug/m3,Traffic,urban,RP,Speyer,Speyer
DENW207,PM10,2008,30.654,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen
DENW292,PM10,2012,27.547,ug/m3,Traffic,urban,NW,Unna,Schwerte
DESH008,PM10,2008,16.329,ug/m3,Background,rural,SH,Plön,Bokhorst-Wankendorf
DESH023,PM10,2001,20.59,ug/m3,Background,urban,SH,Lübeck,Lübeck
DENW309,PM10,2012,36.112,ug/m3,Background,urban,NW,Duisburg,Duisburg
DERP010,PM10,2000,44.647,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP010,PM10,2012,23.101,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP008,PM10,2006,22.328,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW068,PM10,2012,17.788,ug/m3,Background,rural,NW,Soest,Soest
DERP010,PM10,2008,27.676,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW043,PM10,2011,27.838,ug/m3,Traffic,urban,NW,Essen,Essen
DENW082,PM10,2011,30.212,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2008,35.508,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW189,PM10,2007,33.989,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW189,PM10,2010,29.631,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW082,PM10,2005,37.883,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2008,35.508,ug/m3,Traffic,urban,NW,Düsseldorf,Düsseldorf
DENW133,PM10,2008,31.934,ug/m3,Traffic,urban,NW,Hagen,Hagen
DENW133,PM10,2011,32.44,ug/m3,Traffic,urban,NW,Hagen,Hagen
DERP022,PM10,2000,29.135,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DERP041,PM10,2000,39.487,ug/m3,Traffic,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP018,PM10,2005,24.852,ug/m3,Traffic,urban,RP,Speyer,Speyer
DERP018,PM10,2009,27.906,ug/m3,Traffic,urban,RP,Speyer,Speyer
DENW186,PM10,2012,23.679,ug/m3,Traffic,urban,NW,Bielefeld,Bielefeld
DENW133,PM10,2005,31.564,ug/m3,Traffic,urban,NW,Hagen,Hagen
DENW062,PM10,2005,22.903,ug/m3,Background,suburban,NW,Bonn,Bonn
DENW062,PM10,2006,25.034,ug/m3,Background,suburban,NW,Bonn,Bonn
DERP022,PM10,2012,16.261,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DENW101,PM10,2006,30.535,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW102,PM10,2011,31.602,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW080,PM10,2009,21.67,ug/m3,Background,suburban,NW,Solingen,Solingen
DENW102,PM10,2004,38.483,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2012,30.262,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2004,38.483,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW102,PM10,2006,37.104,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW112,PM10,2011,28.125,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DERP007,PM10,2005,18.129,ug/m3,Background,urban,RP,Mainz,Mainz
DENW112,PM10,2007,29.319,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW081,PM10,2007,23.091,ug/m3,Background,rural,NW,Borken,Borken
DENW100,PM10,2007,25.805,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW074,PM10,2005,29.495,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW074,PM10,2009,28.086,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW074,PM10,2012,23.438,ug/m3,Industrial,rural,NW,Düren,Niederzier
DENW100,PM10,2004,25.857,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW100,PM10,2006,25.702,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW188,PM10,2010,32.748,ug/m3,Traffic,urban,NW,Oberhausen,Oberhausen
DERP013,PM10,2002,17.584,ug/m3,Background,rural,RP,Kusel,Waldmohr
DERP013,PM10,2006,17.527,ug/m3,Background,rural,RP,Kusel,Waldmohr
DESH011,PM10,2000,22.497,ug/m3,Industrial,rural,SH,Steinburg,Wilstermarsch
DESH011,PM10,2010,19.926,ug/m3,Industrial,rural,SH,Steinburg,Wilstermarsch
DERP013,PM10,2007,15.371,ug/m3,Background,rural,RP,Kusel,Waldmohr
DENW189,PM10,2010,30.835,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW189,PM10,2008,29.269,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW115,PM10,2010,27.656,ug/m3,Industrial,urban,NW,Krefeld,Krefeld
DERP043,PM10,2007,21.491,ug/m3,Industrial,rural,RP,Rhein-Lahn-Kreis,Loreley
DENW306,PM10,2012,28.226,ug/m3,Industrial,urban,NW,Unna,Lünen
DENW308,PM10,2012,21.683,ug/m3,Industrial,urban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW186,PM10,2009,27.305,ug/m3,Traffic,urban,NW,Bielefeld,Bielefeld
DENW114,PM10,2007,24.048,ug/m3,Background,urban,NW,Wuppertal,Wuppertal
DERP001,PM10,2002,25.129,ug/m3,Background,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP022,PM10,2003,27.113,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DENW067,PM10,2005,23.709,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DESH008,PM10,2005,18.896,ug/m3,Background,rural,SH,Plön,Bokhorst-Wankendorf
DENW053,PM10,2005,23.872,ug/m3,Background,urban,NW,Köln,Köln
DENW053,PM10,2006,24.24,ug/m3,Background,urban,NW,Köln,Köln
DENW292,PM10,2011,32.793,ug/m3,Traffic,urban,NW,Unna,Schwerte
DENW204,PM10,2012,26.638,ug/m3,Traffic,urban,NW,Bochum,Bochum
DENW207,PM10,2010,31.726,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen
DENW207,PM10,2012,26.746,ug/m3,Traffic,urban,NW,Städteregion Aachen,Aachen
DERP016,PM10,2005,13.932,ug/m3,Background,rural,RP,Altenkirchen (Westerwald),Herdorf-Daaden
DERP016,PM10,2010,13.318,ug/m3,Background,rural,RP,Altenkirchen (Westerwald),Herdorf-Daaden
DERP010,PM10,1999,52.393,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP010,PM10,2010,25.047,ug/m3,Traffic,urban,RP,Mainz,Mainz
DERP022,PM10,2005,19.744,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DESN006,PM10,2005,29.096,ug/m3,Traffic,urban,SN,Leipzig,Borna
DENW189,PM10,2012,24.822,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DENW189,PM10,2012,25.102,ug/m3,Traffic,urban,NW,Wuppertal,Wuppertal
DESN006,PM10,2002,26.297,ug/m3,Traffic,urban,SN,Leipzig,Borna
DERP042,PM10,2010,18.923,ug/m3,Background,urban,RP,Pirmasens,Pirmasens
DERP025,PM10,2004,22.445,ug/m3,Background,urban,RP,Germersheim,Wörth am Rhein
DENW112,PM10,2012,24.748,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DERP010,PM10,1999,52.393,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW059,PM10,2006,22.594,ug/m3,Background,suburban,NW,Köln,Köln
DERP016,PM10,2002,16.001,ug/m3,Background,rural,RP,Altenkirchen (Westerwald),Herdorf-Daaden
DENW112,PM10,2005,31.534,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW112,PM10,2008,25.266,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW112,PM10,2010,28.583,ug/m3,Traffic,urban,NW,Duisburg,Duisburg
DENW135,PM10,2005,33.646,ug/m3,Traffic,urban,NW,Essen,Essen
DERP014,PM10,2004,13.552,ug/m3,Background,rural,RP,Birkenfeld,Birkenfeld
DENW212,PM10,2010,29.621,ug/m3,Traffic,urban,NW,Köln,Köln
DERP011,PM10,2007,24.888,ug/m3,Traffic,urban,RP,Mainz,Mainz
DENW136,PM10,2007,39.531,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DERP022,PM10,2002,24.439,ug/m3,Background,urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DENW100,PM10,2005,25.335,ug/m3,Traffic,urban,NW,Mönchengladbach,Mönchengladbach
DENW081,PM10,2005,23.751,ug/m3,Background,rural,NW,Borken,Borken
DENW081,PM10,2009,22.778,ug/m3,Background,rural,NW,Borken,Borken
DERP023,PM10,2012,22.361,ug/m3,Traffic,urban,RP,Worms,Worms
DERP023,PM10,2012,23.621,ug/m3,Traffic,urban,RP,Worms,Worms
DESL010,PM10,2006,30.33,ug/m3,Background,urban,SL,Regionalverband Saarbrücken,Saarbrücken
DENW101,PM10,2004,27.917,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW101,PM10,2007,28.443,ug/m3,Traffic,urban,NW,Dortmund,Dortmund
DENW081,PM10,2008,22.282,ug/m3,Background,rural,NW,Borken,Borken
DENW064,PM10,2003,18.458,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENW064,PM10,2009,10.32,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENW114,PM10,2004,23.373,ug/m3,Background,urban,NW,Wuppertal,Wuppertal
