Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DEHE043,NO2,2004,27.204,ug/m3,Background,rural,HE,Groß-Gerau,Riedstadt
DEHE043,NO2,2007,22.406,ug/m3,Background,rural,HE,Groß-Gerau,Riedstadt
DEHE005,NO2,1992,57.9,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE058,NO2,2012,26.752,ug/m3,Background,urban,HE,Fulda,Fulda
DEHE001,NO2,1997,36.211,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2001,33.77,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2012,26.605,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE026,NO2,1991,20.541,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE026,NO2,1994,14.6,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE008,NO2,1993,44.368,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE026,NO2,2000,12.679,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE008,NO2,1994,44.552,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE051,NO2,2009,6.633,ug/m3,Background,rural,HE,Fulda,Gersfeld (Rhön)
DEHE024,NO2,1995,13.745,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEBY076,NO2,2003,43.084,ug/m3,Traffic,urban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEHE018,NO2,1995,40.119,ug/m3,Background,urban,HE,Groß-Gerau,Raunheim
DEHE018,NO2,2000,37.759,ug/m3,Background,urban,HE,Groß-Gerau,Raunheim
DEHE018,NO2,2006,34.765,ug/m3,Background,urban,HE,Groß-Gerau,Raunheim
DEHE040,NO2,2007,65.648,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHB005,NO2,1993,35.288,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHE001,NO2,1997,36.211,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,1999,34.494,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2007,28.947,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY077,NO2,2004,31.907,ug/m3,Background,suburban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEHE030,NO2,1993,43.677,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE030,NO2,1996,31.136,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE011,NO2,1999,43.322,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE030,NO2,1998,29.18,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE030,NO2,2011,24.561,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE024,NO2,2008,7.964,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEBY099,NO2,2005,24.348,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEBY099,NO2,2008,20.029,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHB001,NO2,2007,25.803,ug/m3,Background,urban,HB,Bremen,Bremen
DEBY121,NO2,2009,42.65,ug/m3,Traffic,rural,BY,Rosenheim,Oberaudorf
DEHE032,NO2,1992,31.73,ug/m3,Background,urban,HE,Hersfeld-Rotenburg,Bebra
DEHB007,NO2,2002,54.645,ug/m3,Traffic,urban,HB,Bremen,Bremen
DEHB001,NO2,2012,24.606,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE024,NO2,1998,10.685,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEBY075,NO2,2010,26.561,ug/m3,Traffic,urban,BY,Weiden in der Oberpfalz,Weiden i.d. OPf.
DEHE024,NO2,2003,9.756,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHB001,NO2,1991,46.637,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE041,NO2,1999,58.489,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE046,NO2,2007,11.289,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Bad Arolsen
DEHE046,NO2,2010,10.186,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Bad Arolsen
DEHE041,NO2,1994,62.351,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB001,NO2,1999,26.117,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE042,NO2,1998,24.275,ug/m3,Background,rural,HE,Gießen,Linden
DEHE042,NO2,2007,21.409,ug/m3,Background,rural,HE,Gießen,Linden
DEHE037,NO2,2006,64.827,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEMV007,NO2,1993,12.134,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DEMV007,NO2,2004,12.959,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DEHE009,NO2,2011,33.326,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBY076,NO2,1997,44.071,ug/m3,Traffic,urban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEHE009,NO2,2012,31.448,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE001,NO2,2009,29.971,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE020,NO2,1999,37.799,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE011,NO2,1989,56.389,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE011,NO2,1992,52.042,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE011,NO2,1998,47.676,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE001,NO2,1991,50.325,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2002,32.992,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHB004,NO2,1994,33.137,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB004,NO2,1999,25.937,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE022,NO2,1993,41.143,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE005,NO2,2001,47.4,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE005,NO2,2004,46.47,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE001,NO2,1988,45.973,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2005,31.751,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEBY114,NO2,2011,61.32,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München
DEHE049,NO2,2000,50.412,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE037,NO2,1991,73.55,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEHE020,NO2,2001,35.875,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE037,NO2,1999,61.047,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEHE037,NO2,2009,60.221,ug/m3,Traffic,urban,HE,Wiesbaden,Wiesbaden
DEHB001,NO2,1993,42.228,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE040,NO2,1998,57.221,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE026,NO2,1993,17.492,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE041,NO2,1996,54.184,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHH050,NO2,2004,15.33,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE009,NO2,1993,41.057,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE009,NO2,2009,34.492,ug/m3,Background,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE011,NO2,2006,40.146,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE020,NO2,2000,36.536,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,NO2,2004,37.431,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,NO2,2006,36.391,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEBY110,NO2,2005,58.944,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHE022,NO2,1994,45.408,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE022,NO2,2006,30.03,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE005,NO2,1992,57.9,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE011,NO2,1990,46.732,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE011,NO2,1994,47.674,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE011,NO2,1997,41.333,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE011,NO2,2005,40.713,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE011,NO2,2012,33.946,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE043,NO2,2009,23.388,ug/m3,Background,rural,HE,Groß-Gerau,Riedstadt
DEHE013,NO2,2009,26.182,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE044,NO2,2000,28.73,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE044,NO2,2004,29.721,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE044,NO2,2006,30.42,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE044,NO2,1999,30.537,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE044,NO2,2012,25.73,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE043,NO2,1998,30.624,ug/m3,Background,rural,HE,Groß-Gerau,Riedstadt
DEHE001,NO2,1998,33.79,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,1999,34.489,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2003,36.705,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHH008,NO2,1989,44.478,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH008,NO2,1996,36.346,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHE020,NO2,1993,40.085,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,NO2,1994,44.425,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE013,NO2,1988,52.115,ug/m3,Background,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHE020,NO2,1998,37.938,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHB001,NO2,2002,25.789,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE026,NO2,1995,13.959,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE041,NO2,2005,62.907,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB005,NO2,1999,23.933,ug/m3,Background,urban,HB,Bremerhaven,Bremerhaven
DEHE026,NO2,1998,13.187,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE026,NO2,2005,11.838,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE026,NO2,2012,8.373,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEMV003,NO2,2012,23.542,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg
DEHE044,NO2,1998,29.149,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEBY089,NO2,1993,23.091,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München
DEBY109,NO2,2003,13.776,ug/m3,Background,rural,BY,Starnberg,Andechs
DEBY109,NO2,2010,8.039,ug/m3,Background,rural,BY,Starnberg,Andechs
DEHB003,NO2,1998,30.516,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB003,NO2,2001,32.869,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE028,NO2,1996,16.713,ug/m3,Background,rural,HE,Bergstraße,Fürth
DEHE042,NO2,1995,22.119,ug/m3,Background,rural,HE,Gießen,Linden
DEHB006,NO2,2009,44.978,ug/m3,Traffic,urban,HB,Bremen,Bremen
DEHE042,NO2,2003,24.223,ug/m3,Background,rural,HE,Gießen,Linden
DEHE028,NO2,2003,11.944,ug/m3,Background,rural,HE,Bergstraße,Fürth
DEHB006,NO2,2010,45.818,ug/m3,Traffic,urban,HB,Bremen,Bremen
DEHE023,NO2,1991,23.689,ug/m3,Background,rural,HE,Vogelsbergkreis,Grebenau
DEHE023,NO2,2002,13.323,ug/m3,Background,rural,HE,Vogelsbergkreis,Grebenau
DEHE046,NO2,2000,12.418,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Bad Arolsen
DEHE023,NO2,2006,11.544,ug/m3,Background,rural,HE,Vogelsbergkreis,Grebenau
DEHE046,NO2,2006,12.105,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Bad Arolsen
DEHE046,NO2,2008,10.426,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Bad Arolsen
DEHB004,NO2,1998,26.096,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB004,NO2,2001,25.986,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB004,NO2,2006,20.757,ug/m3,Background,urban,HB,Bremen,Bremen
DEMV012,NO2,2011,6.253,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun
DEHB002,NO2,1997,22.984,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE049,NO2,2007,51.358,ug/m3,Traffic,urban,HE,Kassel (Kreisfreie Stadt),Kassel
DEHB002,NO2,1994,28.103,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE024,NO2,1997,9.793,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHE024,NO2,2007,7.334,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHE020,NO2,1990,37.6,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE024,NO2,2009,7.889,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHE020,NO2,1999,37.79,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,NO2,2012,31.44,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE001,NO2,1989,40.633,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,1997,33.856,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE041,NO2,2003,72.346,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE041,NO2,2012,52.704,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB002,NO2,1998,19.759,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,NO2,2001,22.422,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE051,NO2,2004,7.269,ug/m3,Background,rural,HE,Fulda,Gersfeld (Rhön)
DEHE040,NO2,2005,74.149,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE011,NO2,1989,56.389,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE040,NO2,2009,66.603,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE011,NO2,1996,37.214,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE005,NO2,1999,44.365,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE005,NO2,2010,48.022,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBY081,NO2,1999,10.475,ug/m3,Background,rural,BY,Garmisch-Partenkirchen,Garmisch-Partenkirchen
DEHB002,NO2,1992,37.358,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,NO2,1996,30.145,ug/m3,Background,urban,HB,Bremen,Bremen
DEHH016,NO2,2004,28.589,ug/m3,Industrial,urban,HH,Hamburg,Hamburg
DEHB002,NO2,2009,20.331,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,NO2,2012,24.468,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE026,NO2,2003,10.88,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE026,NO2,2008,10.308,ug/m3,Background,rural,HE,Main-Kinzig-Kreis,Jossgrund
DEHE028,NO2,1997,15.309,ug/m3,Background,rural,HE,Bergstraße,Fürth
DEHE028,NO2,2007,11.758,ug/m3,Background,rural,HE,Bergstraße,Fürth
DEHE011,NO2,2000,44.461,ug/m3,Traffic,urban,HE,Main-Kinzig-Kreis,Hanau
DEHE040,NO2,2012,62.328,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE063,NO2,2012,36.217,ug/m3,Traffic,urban,HE,Bergstraße,Heppenheim (Bergstraße)
DEBY077,NO2,2002,29.897,ug/m3,Background,suburban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEBY077,NO2,2006,33.204,ug/m3,Background,suburban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEBY077,NO2,2008,29.203,ug/m3,Background,suburban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEBY077,NO2,2012,25.289,ug/m3,Background,suburban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DEHH021,NO2,1993,22.343,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEBY113,NO2,2007,19.859,ug/m3,Background,suburban,BY,Erlangen,Erlangen
DEHE050,NO2,2003,17.296,ug/m3,Background,rural,HE,Kassel,Zierenberg
DEHE040,NO2,2001,61.886,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE040,NO2,2002,66.847,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE040,NO2,2008,64.857,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,1995,37.58,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,1996,32.252,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,1998,36.258,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE005,NO2,2002,47.152,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE001,NO2,2011,25.817,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE104,NO2,2009,60.0,ug/m3,Traffic,urban,HE,Offenbach am Main,Offenbach am Main
DEHE040,NO2,1996,62.324,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE040,NO2,1997,59.644,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHH026,NO2,2012,57.029,ug/m3,Traffic,urban,HH,Hamburg,Hamburg
DEHE040,NO2,2011,63.397,ug/m3,Traffic,urban,HE,Darmstadt,Darmstadt
DEHE030,NO2,1990,42.646,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE041,NO2,2001,64.534,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE030,NO2,1995,28.376,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE005,NO2,1998,46.758,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE044,NO2,2002,32.288,ug/m3,Background,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE063,NO2,2007,33.688,ug/m3,Traffic,urban,HE,Bergstraße,Heppenheim (Bergstraße)
DEHB002,NO2,2010,21.567,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE063,NO2,2011,37.134,ug/m3,Traffic,urban,HE,Bergstraße,Heppenheim (Bergstraße)
DEHB002,NO2,2011,24.321,ug/m3,Background,urban,HB,Bremen,Bremen
DEBY188,NO2,2012,28.078,ug/m3,Background,urban,BY,Schwabach,Schwabach
DEHE001,NO2,2004,34.098,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE001,NO2,2006,31.48,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE024,NO2,2012,7.206,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEMV004,NO2,1996,11.538,ug/m3,Background,rural,MV,Rostock,Güstrow-Land
DEHE050,NO2,2001,13.184,ug/m3,Background,rural,HE,Kassel,Zierenberg
DEHE052,NO2,2012,8.15,ug/m3,Background,rural,HE,Hochtaunuskreis,Glashütten
DEHE020,NO2,1988,41.301,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE001,NO2,1992,48.411,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE020,NO2,1998,37.938,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE001,NO2,2005,31.751,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE020,NO2,1999,37.79,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE001,NO2,2008,29.074,ug/m3,Background,urban,HE,Darmstadt,Darmstadt
DEHE020,NO2,2002,35.311,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,NO2,2011,32.907,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEBY110,NO2,2012,45.943,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHE045,NO2,2002,21.926,ug/m3,Background,urban,HE,Odenwaldkreis,Michelstadt
DEHE005,NO2,1993,47.557,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHB001,NO2,2000,20.882,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE050,NO2,2000,12.797,ug/m3,Background,rural,HE,Kassel,Zierenberg
DEHB001,NO2,2008,22.635,ug/m3,Background,urban,HB,Bremen,Bremen
DEHE051,NO2,2010,7.038,ug/m3,Background,rural,HE,Fulda,Gersfeld (Rhön)
DEHE051,NO2,2012,5.987,ug/m3,Background,rural,HE,Fulda,Gersfeld (Rhön)
DEBY067,NO2,2005,25.813,ug/m3,Background,suburban,BY,Schwandorf,Schwandorf
DEHB002,NO2,1995,30.469,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,NO2,2000,21.966,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB002,NO2,2005,23.571,ug/m3,Background,urban,HB,Bremen,Bremen
DEHB006,NO2,2001,62.653,ug/m3,Traffic,urban,HB,Bremen,Bremen
DEHB006,NO2,2006,54.035,ug/m3,Traffic,urban,HB,Bremen,Bremen
DEHB006,NO2,2011,44.819,ug/m3,Traffic,urban,HB,Bremen,Bremen
DEBY099,NO2,2000,24.705,ug/m3,Background,suburban,BY,Augsburg (Kreisfreie Stadt),Augsburg
DEHH021,NO2,1990,26.634,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEMV017,NO2,1999,10.898,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land
DEHH021,NO2,2006,19.717,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,NO2,2007,18.026,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE041,NO2,2004,64.826,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE028,NO2,2006,11.733,ug/m3,Background,rural,HE,Bergstraße,Fürth
DEHE028,NO2,2009,10.241,ug/m3,Background,rural,HE,Bergstraße,Fürth
DEHE024,NO2,1991,14.991,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHE024,NO2,1992,17.26,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHE024,NO2,2002,10.003,ug/m3,Background,rural,HE,Werra-Meißner-Kreis,Gutsbezirk Kaufunger Wald
DEHH008,NO2,1996,36.346,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH008,NO2,2009,29.49,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEBY088,NO2,1992,24.292,ug/m3,Background,suburban,BY,Traunstein,Trostberg
DEBY088,NO2,2011,21.761,ug/m3,Background,suburban,BY,Traunstein,Trostberg
DENI067,NO2,2009,51.655,ug/m3,Traffic,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DEBY122,NO2,2010,8.023,ug/m3,Background,rural,BY,Oberallgäu,Bad Hindelang
DENI067,NO2,2012,48.493,ug/m3,Traffic,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DEHE005,NO2,1991,57.86,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE020,NO2,1998,40.683,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE020,NO2,2001,35.875,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE005,NO2,1989,54.291,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE020,NO2,2012,31.44,ug/m3,Traffic,urban,HE,Lahn-Dill-Kreis,Wetzlar
DEHE005,NO2,1994,45.518,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEBY076,NO2,2002,38.19,ug/m3,Traffic,urban,BY,Würzburg (Kreisfreie Stadt),Würzburg
DENI020,NO2,1997,21.862,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DEHE022,NO2,1991,51.038,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE042,NO2,2011,19.001,ug/m3,Background,rural,HE,Gießen,Linden
DEHE099,NO2,2010,73.43,ug/m3,Traffic,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE022,NO2,2003,37.405,ug/m3,Background,urban,HE,Wiesbaden,Wiesbaden
DEHE098,NO2,2010,47.0,ug/m3,Traffic,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE098,NO2,2011,45.556,ug/m3,Traffic,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHE098,NO2,2012,43.82,ug/m3,Traffic,urban,HE,Limburg-Weilburg,Limburg a.d. Lahn
DEHH050,NO2,1999,18.822,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH050,NO2,2012,14.975,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHE041,NO2,1998,54.54,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE041,NO2,2006,64.535,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHE041,NO2,2007,60.912,ug/m3,Traffic,urban,HE,Frankfurt am Main,Frankfurt am Main
DEHH059,NO2,2005,30.075,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHE030,NO2,2007,22.796,ug/m3,Background,urban,HE,Marburg-Biedenkopf,Marburg
DEHE059,NO2,2009,44.51,ug/m3,Traffic,urban,HE,Fulda,Fulda
DEBY111,NO2,2006,48.792,ug/m3,Traffic,urban,BY,Bayreuth (Kreisfreie Stadt),Bayreuth
