Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DEMV004,O3,2007,52.135,ug/m3,Background,rural,MV,Rostock,Güstrow-Land
DENI041,O3,2007,46.427,ug/m3,Background,suburban,NI,Schaumburg,Rinteln
DENI041,O3,2010,47.754,ug/m3,Background,suburban,NI,Schaumburg,Rinteln
DEMV004,O3,2010,55.671,ug/m3,Background,rural,MV,Rostock,Güstrow-Land
DENW006,O3,2010,38.291,ug/m3,Background,suburban,NW,Unna,Lünen
DENI019,O3,2002,54.778,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI019,O3,2010,52.955,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DEMV017,O3,2000,53.275,ug/m3,Background,rural,MV,Ludwigslust-Parchim,Ludwigslust-Land
DENI011,O3,2007,49.78,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENI011,O3,2008,49.922,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENI011,O3,2009,48.807,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENW006,O3,2004,33.775,ug/m3,Background,suburban,NW,Unna,Lünen
DENI053,O3,2004,47.091,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DEMV003,O3,1995,34.556,ug/m3,Traffic,urban,MV,Mecklenburgische Seenplatte,Neubrandenburg
DENI031,O3,2012,50.852,ug/m3,Background,rural,NI,Wilhelmshaven,Wilhelmshaven
DEHH008,O3,2000,30.621,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENI031,O3,2003,52.659,ug/m3,Background,rural,NI,Wilhelmshaven,Wilhelmshaven
DENI019,O3,2006,57.747,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI042,O3,2001,44.271,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENW059,O3,1996,23.525,ug/m3,Background,suburban,NW,Köln,Köln
DENI060,O3,2004,49.796,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DENI060,O3,2005,50.688,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DENI060,O3,2007,50.943,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DENI060,O3,2011,50.786,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DEHH033,O3,2000,36.084,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENI052,O3,1992,39.981,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI043,O3,2004,44.586,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI043,O3,2010,46.291,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI019,O3,1995,61.356,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI019,O3,1990,57.285,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DEMV007,O3,2008,46.47,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DENI043,O3,2007,46.72,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENW065,O3,1992,56.737,ug/m3,Background,rural,NW,Siegen-Wittgenstein,Netphen
DENI059,O3,2001,51.573,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DENI052,O3,1994,46.516,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI052,O3,2002,43.216,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI052,O3,2003,49.025,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI052,O3,2012,44.112,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI059,O3,2000,52.403,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DENI059,O3,2007,53.227,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DENW008,O3,1999,35.133,ug/m3,Background,urban,NW,Dortmund,Dortmund
DENW034,O3,1995,32.401,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,O3,1999,33.877,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENI043,O3,1996,42.622,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI043,O3,2001,43.719,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DEHE052,O3,1992,65.438,ug/m3,Background,rural,HE,Hochtaunuskreis,Glashütten
DEHE052,O3,2000,64.878,ug/m3,Background,rural,HE,Hochtaunuskreis,Glashütten
DEMV007,O3,2012,48.568,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DEMV019,O3,2006,54.716,ug/m3,Background,urban,MV,Rostock,Güstrow
DENI011,O3,2002,46.697,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENI011,O3,2004,49.14,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENI020,O3,2008,47.55,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENI041,O3,1995,45.028,ug/m3,Background,suburban,NI,Schaumburg,Rinteln
DENI041,O3,2011,45.553,ug/m3,Background,suburban,NI,Schaumburg,Rinteln
DEHH008,O3,1998,34.919,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENI041,O3,1997,42.316,ug/m3,Background,suburban,NI,Schaumburg,Rinteln
DENI041,O3,2000,43.543,ug/m3,Background,suburban,NI,Schaumburg,Rinteln
DEHH033,O3,2001,32.291,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH033,O3,2012,42.879,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEMV012,O3,1995,45.346,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun
DEMV012,O3,2012,52.367,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun
DENI043,O3,1992,43.497,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI043,O3,2012,46.44,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI054,O3,1999,44.232,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI054,O3,2001,37.377,ug/m3,Background,urban,NI,Region Hannover,Hannover
DEHH049,O3,2012,45.284,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI058,O3,2007,63.08,ug/m3,Background,rural,NI,Aurich,Norderney
DENI058,O3,2012,60.863,ug/m3,Background,rural,NI,Aurich,Norderney
DENW080,O3,2005,42.394,ug/m3,Background,suburban,NW,Solingen,Solingen
DENW080,O3,2007,42.233,ug/m3,Background,suburban,NW,Solingen,Solingen
DEHH049,O3,2008,46.707,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH049,O3,2011,46.718,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI077,O3,2010,54.028,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI051,O3,2009,71.406,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI038,O3,2004,42.067,ug/m3,Background,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DENI042,O3,1994,48.295,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENI042,O3,2002,44.587,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENW096,O3,2010,36.93,ug/m3,Background,suburban,NW,Mönchengladbach,Mönchengladbach
DENW034,O3,1999,33.576,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW096,O3,2012,37.184,ug/m3,Background,suburban,NW,Mönchengladbach,Mönchengladbach
DENW034,O3,2002,33.74,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DEHH033,O3,2007,43.297,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENW015,O3,2010,39.675,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DEHH033,O3,2011,44.624,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEMV012,O3,2006,56.042,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun
DEMV018,O3,2004,47.847,ug/m3,Background,suburban,MV,Ludwigslust-Parchim,Zarrentin
DENI019,O3,1996,59.396,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI019,O3,1997,56.844,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI011,O3,1999,50.551,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENI053,O3,2002,44.932,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DENI028,O3,2010,51.172,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENI020,O3,2002,44.709,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENI016,O3,2002,52.747,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI042,O3,2012,46.804,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENI016,O3,2003,59.319,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI028,O3,1993,38.799,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENI028,O3,2000,48.056,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENI051,O3,2000,71.085,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI059,O3,2008,52.646,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DENI059,O3,2012,51.476,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DEMV012,O3,2007,51.282,ug/m3,Background,rural,MV,Vorpommern-Greifswald,Löcknitz-Penkun
DENI062,O3,2004,46.636,ug/m3,Background,suburban,NI,Lüneburg,Lüneburg
DENI062,O3,2012,47.688,ug/m3,Background,suburban,NI,Lüneburg,Lüneburg
DEMV006,O3,2005,46.554,ug/m3,Traffic,urban,MV,Vorpommern-Rügen,Stralsund
DENI042,O3,1990,37.202,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DEMV006,O3,2008,45.978,ug/m3,Traffic,urban,MV,Vorpommern-Rügen,Stralsund
DENI042,O3,1992,42.013,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENI042,O3,1995,43.06,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DEMV007,O3,1995,48.068,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DENW021,O3,2010,35.933,ug/m3,Industrial,urban,NW,Bottrop,Bottrop
DENW021,O3,2011,33.65,ug/m3,Industrial,urban,NW,Bottrop,Bottrop
DENI016,O3,1994,57.89,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI016,O3,1995,53.505,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI016,O3,2000,54.311,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI016,O3,1997,52.359,ug/m3,Background,suburban,NI,Goslar,Goslar
DEHH021,O3,1993,31.379,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,O3,2000,40.13,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,O3,2002,40.589,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI029,O3,2000,48.152,ug/m3,Background,suburban,NI,Emden,Emden
DENI016,O3,1992,53.639,ug/m3,Background,suburban,NI,Goslar,Goslar
DEHH049,O3,1998,26.777,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENW081,O3,1998,23.707,ug/m3,Background,rural,NW,Borken,Borken
DENI011,O3,2005,49.822,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DEMV006,O3,1994,44.915,ug/m3,Traffic,urban,MV,Vorpommern-Rügen,Stralsund
DEMV006,O3,2009,46.551,ug/m3,Traffic,urban,MV,Vorpommern-Rügen,Stralsund
DEMV021,O3,2009,46.752,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock
DENI051,O3,2003,80.933,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI016,O3,2007,55.686,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI052,O3,2000,39.459,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI052,O3,2004,43.703,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DEHH047,O3,2007,44.439,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH047,O3,2011,45.635,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH049,O3,1999,45.683,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI042,O3,1996,42.075,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DEHH008,O3,1998,34.815,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH049,O3,2005,43.814,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI042,O3,2004,44.728,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENI042,O3,2010,48.057,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DEHH021,O3,2011,43.409,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,O3,2012,42.487,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI038,O3,2009,43.135,ug/m3,Background,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DENI038,O3,2012,43.761,ug/m3,Background,urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DENI043,O3,2008,46.462,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENW034,O3,1989,31.475,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,O3,2005,34.53,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,O3,2010,36.713,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW067,O3,1994,36.937,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DENW067,O3,2006,44.034,ug/m3,Background,urban,NW,Bielefeld,Bielefeld
DEMV007,O3,2003,54.418,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DENW038,O3,1999,33.967,ug/m3,Background,urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENI043,O3,2003,47.01,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI031,O3,1990,44.376,ug/m3,Background,rural,NI,Wilhelmshaven,Wilhelmshaven
DENW015,O3,1996,32.793,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENI054,O3,1993,39.729,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENW015,O3,2001,35.39,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENI054,O3,1994,47.08,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI054,O3,1995,42.802,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI054,O3,2010,47.061,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI063,O3,2000,46.78,ug/m3,Background,rural,NI,Stade,Jork
DENI063,O3,2008,46.998,ug/m3,Background,rural,NI,Stade,Jork
DENI063,O3,2011,47.691,ug/m3,Background,rural,NI,Stade,Jork
DEMV019,O3,2007,52.831,ug/m3,Background,urban,MV,Rostock,Güstrow
DENI058,O3,1997,56.074,ug/m3,Background,rural,NI,Aurich,Norderney
DENW064,O3,1991,59.994,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENI052,O3,1999,45.382,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI052,O3,2011,45.656,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENW021,O3,2001,32.37,ug/m3,Industrial,urban,NW,Bottrop,Bottrop
DENI016,O3,2009,53.076,ug/m3,Background,suburban,NI,Goslar,Goslar
DENI054,O3,2005,44.189,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI054,O3,2012,46.14,ug/m3,Background,urban,NI,Region Hannover,Hannover
DEHH050,O3,2004,44.053,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI029,O3,1993,40.097,ug/m3,Background,suburban,NI,Emden,Emden
DEMV018,O3,2005,48.131,ug/m3,Background,suburban,MV,Ludwigslust-Parchim,Zarrentin
DENI029,O3,2005,50.27,ug/m3,Background,suburban,NI,Emden,Emden
DENI019,O3,2007,52.457,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI020,O3,1998,44.861,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENW021,O3,2006,38.111,ug/m3,Industrial,urban,NW,Bottrop,Bottrop
DENI052,O3,2007,44.736,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI051,O3,1993,75.567,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI051,O3,1995,83.702,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI051,O3,1996,76.564,ug/m3,Background,rural,NI,Goslar,Braunlage
DENW030,O3,1991,31.895,ug/m3,Background,suburban,NW,Wesel,Wesel
DENW030,O3,2010,39.125,ug/m3,Background,suburban,NW,Wesel,Wesel
DENI019,O3,2001,55.647,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI062,O3,2008,48.982,ug/m3,Background,suburban,NI,Lüneburg,Lüneburg
DEMV007,O3,1999,51.89,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DENI051,O3,1998,74.012,ug/m3,Background,rural,NI,Goslar,Braunlage
DEHH047,O3,2009,42.469,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI058,O3,2010,62.217,ug/m3,Background,rural,NI,Aurich,Norderney
DENW034,O3,1990,34.413,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,O3,2001,34.212,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW008,O3,2002,32.47,ug/m3,Background,urban,NW,Dortmund,Dortmund
DEHH033,O3,2005,37.475,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENI053,O3,1999,51.467,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DEMV019,O3,2005,53.45,ug/m3,Background,urban,MV,Rostock,Güstrow
DENI053,O3,2008,49.085,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DENI019,O3,1993,49.435,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI019,O3,1994,64.849,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DENI019,O3,2004,54.476,ug/m3,Background,rural,NI,Northeim,Solling (Landkreis Northeim)
DEMV007,O3,2004,52.992,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DENW008,O3,2007,36.789,ug/m3,Background,urban,NW,Dortmund,Dortmund
DENI059,O3,2002,55.476,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DENI059,O3,2011,51.54,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DERP001,O3,2010,37.941,ug/m3,Background,urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DENI020,O3,2009,46.771,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENI043,O3,1991,29.711,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENI043,O3,2005,44.074,ug/m3,Background,suburban,NI,Emsland,Lingen (Ems)
DENW068,O3,1994,45.018,ug/m3,Background,rural,NW,Soest,Soest
DENW068,O3,2008,44.565,ug/m3,Background,rural,NW,Soest,Soest
DENI052,O3,1991,28.227,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI042,O3,1999,47.33,ug/m3,Background,suburban,NI,Göttingen,Göttingen
DENI051,O3,1999,74.324,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI051,O3,2010,72.961,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI058,O3,1999,59.163,ug/m3,Background,rural,NI,Aurich,Norderney
DENI058,O3,2000,56.629,ug/m3,Background,rural,NI,Aurich,Norderney
DENI058,O3,2011,59.413,ug/m3,Background,rural,NI,Aurich,Norderney
DENW053,O3,1998,32.209,ug/m3,Background,urban,NW,Köln,Köln
DENW053,O3,2003,39.294,ug/m3,Background,urban,NW,Köln,Köln
DENI029,O3,1995,50.124,ug/m3,Background,suburban,NI,Emden,Emden
DENI029,O3,2004,51.134,ug/m3,Background,suburban,NI,Emden,Emden
DENW065,O3,1993,57.851,ug/m3,Background,rural,NW,Siegen-Wittgenstein,Netphen
DENW065,O3,1999,64.866,ug/m3,Background,rural,NW,Siegen-Wittgenstein,Netphen
DEHE060,O3,2012,61.577,ug/m3,Background,rural,HE,Waldeck-Frankenberg,Edertal
DEMV007,O3,2001,50.03,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DEMV007,O3,2005,48.991,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DEMV007,O3,2007,48.802,ug/m3,Background,suburban,MV,Rostock,Rostocker Heide
DENI020,O3,2011,46.929,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENW065,O3,1990,63.556,ug/m3,Background,rural,NW,Siegen-Wittgenstein,Netphen
DENW034,O3,2001,34.212,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENI052,O3,1998,42.42,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI053,O3,2001,45.438,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DENI053,O3,2005,48.282,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DENI053,O3,2007,49.561,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DEMV018,O3,2006,52.073,ug/m3,Background,suburban,MV,Ludwigslust-Parchim,Zarrentin
DEHH021,O3,1996,37.24,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,O3,2001,36.965,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH021,O3,2009,41.512,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENI063,O3,1999,54.046,ug/m3,Background,rural,NI,Stade,Jork
DENI028,O3,1992,42.796,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENI020,O3,1997,44.038,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENI051,O3,1997,72.352,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI051,O3,2004,72.602,ug/m3,Background,rural,NI,Goslar,Braunlage
DENI051,O3,2012,72.02,ug/m3,Background,rural,NI,Goslar,Braunlage
DENW042,O3,2000,32.292,ug/m3,Background,urban,NW,Krefeld,Krefeld
DENI052,O3,1997,44.036,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENI052,O3,2005,44.809,ug/m3,Background,suburban,NI,Heidekreis,Walsrode
DENW034,O3,1994,35.944,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,O3,2003,38.343,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW034,O3,2011,35.177,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DEHE052,O3,2003,81.481,ug/m3,Background,rural,HE,Hochtaunuskreis,Glashütten
DEHE052,O3,2011,71.252,ug/m3,Background,rural,HE,Hochtaunuskreis,Glashütten
DENI053,O3,2003,50.087,ug/m3,Industrial,suburban,NI,Cloppenburg,Bösel
DENI054,O3,1998,42.391,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI011,O3,2006,52.446,ug/m3,Background,suburban,NI,Braunschweig,Braunschweig
DENW042,O3,2011,37.692,ug/m3,Background,urban,NW,Krefeld,Krefeld
DEHH050,O3,2000,42.182,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DENW071,O3,1997,30.117,ug/m3,Background,urban,NW,Düsseldorf,Düsseldorf
DENW071,O3,1999,34.4,ug/m3,Background,urban,NW,Düsseldorf,Düsseldorf
DENI020,O3,2003,50.68,ug/m3,Background,suburban,NI,Wolfsburg,Wolfsburg
DENW034,O3,1998,29.882,ug/m3,Industrial,urban,NW,Duisburg,Duisburg
DENW071,O3,1999,34.144,ug/m3,Background,urban,NW,Düsseldorf,Düsseldorf
DEMV022,O3,2012,35.848,ug/m3,Traffic,urban,MV,Rostock (Kreisfreie Stadt),Rostock
DENW008,O3,1993,27.629,ug/m3,Background,urban,NW,Dortmund,Dortmund
DENW015,O3,2004,36.904,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENI029,O3,2008,50.627,ug/m3,Background,suburban,NI,Emden,Emden
DENW081,O3,2003,45.821,ug/m3,Background,rural,NW,Borken,Borken
DENW081,O3,2006,45.791,ug/m3,Background,rural,NW,Borken,Borken
DEMV021,O3,2008,49.649,ug/m3,Background,urban,MV,Rostock (Kreisfreie Stadt),Rostock
DENW064,O3,1998,58.761,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENW064,O3,2008,56.427,ug/m3,Background,rural,NW,Städteregion Aachen,Simmerath
DENI031,O3,1989,45.792,ug/m3,Background,rural,NI,Wilhelmshaven,Wilhelmshaven
DENW042,O3,2010,38.786,ug/m3,Background,urban,NW,Krefeld,Krefeld
DENI028,O3,1998,50.242,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENW042,O3,2007,36.206,ug/m3,Background,urban,NW,Krefeld,Krefeld
DEHH008,O3,1994,34.558,ug/m3,Background,urban,HH,Hamburg,Hamburg
DEHH008,O3,1999,35.807,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENI059,O3,2009,50.759,ug/m3,Background,rural,NI,Cuxhaven,Cuxhaven
DENW015,O3,1990,31.512,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENW015,O3,1993,31.953,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENW015,O3,2000,35.129,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENW015,O3,2005,36.386,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENW015,O3,2009,39.529,ug/m3,Background,suburban,NW,Recklinghausen,Marl
DENI060,O3,2009,49.298,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DENI028,O3,1991,32.279,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENI028,O3,1999,52.835,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENI028,O3,2006,53.234,ug/m3,Background,suburban,NI,Göttingen,Duderstadt
DENW058,O3,1992,34.275,ug/m3,Industrial,suburban,NW,Rhein-Erft-Kreis,Hürth
DENW058,O3,2010,41.741,ug/m3,Industrial,suburban,NW,Rhein-Erft-Kreis,Hürth
DENW030,O3,1994,40.117,ug/m3,Background,suburban,NW,Wesel,Wesel
DENW030,O3,1997,32.71,ug/m3,Background,suburban,NW,Wesel,Wesel
DENW030,O3,2003,43.319,ug/m3,Background,suburban,NW,Wesel,Wesel
DENW030,O3,2011,38.948,ug/m3,Background,suburban,NW,Wesel,Wesel
DEHH008,O3,2000,30.313,ug/m3,Background,urban,HH,Hamburg,Hamburg
DENI031,O3,1990,44.376,ug/m3,Background,rural,NI,Wilhelmshaven,Wilhelmshaven
DENW095,O3,2000,35.863,ug/m3,Background,urban,NW,Münster,Münster
DENI031,O3,1991,34.476,ug/m3,Background,rural,NI,Wilhelmshaven,Wilhelmshaven
DENW095,O3,2001,37.071,ug/m3,Background,urban,NW,Münster,Münster
DENW095,O3,2003,42.788,ug/m3,Background,urban,NW,Münster,Münster
DENI054,O3,1991,28.568,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENI054,O3,1996,42.008,ug/m3,Background,urban,NI,Region Hannover,Hannover
DENW021,O3,2008,34.042,ug/m3,Industrial,urban,NW,Bottrop,Bottrop
DENI058,O3,2001,54.925,ug/m3,Background,rural,NI,Aurich,Norderney
DENW059,O3,1998,27.137,ug/m3,Background,suburban,NW,Köln,Köln
DENW059,O3,2001,29.078,ug/m3,Background,suburban,NW,Köln,Köln
DENW008,O3,1992,27.307,ug/m3,Background,urban,NW,Dortmund,Dortmund
DENW008,O3,2005,34.782,ug/m3,Background,urban,NW,Dortmund,Dortmund
DENI060,O3,2010,52.969,ug/m3,Background,rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DEHH047,O3,1999,46.649,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH047,O3,2003,45.03,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH047,O3,2005,42.317,ug/m3,Background,suburban,HH,Hamburg,Hamburg
DEHH047,O3,2008,45.871,ug/m3,Background,suburban,HH,Hamburg,Hamburg
