Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY076","Würzburg/Kardinal-Faulhaber-Platz","SPO-DEBY076_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.493","mg/m3","99.24","","Traffic","urban","9.9359","49.7946","179.0","Würzburg                                                                        ","DE524C1                                           ","127934","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY076","Würzburg/Kardinal-Faulhaber-Platz","SPO-DEBY076_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.571","mg/m3","95.85","","Traffic","urban","9.9359","49.7946","179.0","Würzburg                                                                        ","DE524C1                                           ","127934","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY068","Schweinfurt/Obertor","SPO-DEBY068_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.326","mg/m3","95.46","","Traffic","urban","10.2321","50.0484","231.0","Schweinfurt                                                                     ","DE077C1                                           ","53426","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY068","Schweinfurt/Obertor","SPO-DEBY068_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.225","mg/m3","99.90","","Traffic","urban","10.2321","50.0484","231.0","Schweinfurt                                                                     ","DE077C1                                           ","53426","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE049","Kassel Fünffensterstraße","SPO.DE_DEHE049_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","1.204","mg/m3","98.35","","Traffic","urban","9.4911","51.3121","179.0","Kassel                                                                          ","DE513C1                                           ","202137","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE049","Kassel Fünffensterstraße","SPO.DE_DEHE049_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.885","mg/m3","99.99","","Traffic","urban","9.4911","51.3121","179.0","Kassel                                                                          ","DE513C1                                           ","202137","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY075","Weiden i.d.OPf./Nikolaistraße","SPO.DE_DEBY075_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.336","mg/m3","99.84","","Traffic","urban","12.1594","49.6790","400.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB005","Bremerhaven-Hansastraße","SPO.DE_DEHB005_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.325","mg/m3","83.57","","Background","urban","8.5694","53.5625","3.0","Bremerhaven                                                                     ","DE527C1                                           ","113643","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB005","Bremerhaven-Hansastraße","SPO.DE_DEHB005_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.234","mg/m3","93.32","","Background","urban","8.5694","53.5625","3.0","Bremerhaven                                                                     ","DE527C1                                           ","113643","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE041","Frankfurt Friedberger Landstraße","SPO.DE_DEHE041_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.946","mg/m3","99.03","","Traffic","urban","8.6919","50.1246","119.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE041","Frankfurt Friedberger Landstraße","SPO.DE_DEHE041_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.643","mg/m3","99.89","","Traffic","urban","8.6919","50.1246","119.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE001","Darmstadt","SPO.DE_DEHE001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.445","mg/m3","99.27","","Background","urban","8.6646","49.8723","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE001","Darmstadt","SPO.DE_DEHE001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.429","mg/m3","98.25","","Background","urban","8.6646","49.8723","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY068","Schweinfurt/Obertor","SPO-DEBY068_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.521","mg/m3","98.35","","Traffic","urban","10.2321","50.0484","231.0","Schweinfurt                                                                     ","DE077C1                                           ","53426","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE037","Wiesbaden Ringkirche","SPO.DE_DEHE037_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","1.661","mg/m3","99.95","","Traffic","urban","8.2303","50.0772","145.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE037","Wiesbaden Ringkirche","SPO.DE_DEHE037_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","1.589","mg/m3","98.04","","Traffic","urban","8.2303","50.0772","145.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE037","Wiesbaden Ringkirche","SPO.DE_DEHE037_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.675","mg/m3","97.73","","Traffic","urban","8.2303","50.0772","145.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE037","Wiesbaden Ringkirche","SPO.DE_DEHE037_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.550","mg/m3","99.70","","Traffic","urban","8.2303","50.0772","145.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY115","München/Landshuter Allee","SPO.DE_DEBY115_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.820","mg/m3","99.80","","Traffic","urban","11.5365","48.1496","521.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY118","Passau/Stelzhamerstraße","SPO.DE_DEBY118_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2010","0.432","mg/m3","99.83","","Background","urban","13.4220","48.5736","300.0","Passau                                                                          ","DE081C1                                           ","52803","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB007","Bremen Verkehr 2","SPO-DEHB007_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.436","mg/m3","62.76","","Traffic","urban","8.7830","53.0667","4.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY076","Würzburg/Kardinal-Faulhaber-Platz","SPO-DEBY076_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.494","mg/m3","98.83","","Traffic","urban","9.9359","49.7946","179.0","Würzburg                                                                        ","DE524C1                                           ","127934","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY076","Würzburg/Kardinal-Faulhaber-Platz","SPO-DEBY076_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.494","mg/m3","98.83","","Traffic","urban","9.9359","49.7946","179.0","Würzburg                                                                        ","DE524C1                                           ","127934","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY076","Würzburg/Kardinal-Faulhaber-Platz","SPO-DEBY076_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.650","mg/m3","99.82","","Traffic","urban","9.9359","49.7946","179.0","Würzburg                                                                        ","DE524C1                                           ","127934","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE037","Wiesbaden Ringkirche","SPO.DE_DEHE037_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.826","mg/m3","99.92","","Traffic","urban","8.2303","50.0772","145.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE041","Frankfurt Friedberger Landstraße","SPO.DE_DEHE041_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2011","0.491","mg/m3","99.94","","Traffic","urban","8.6919","50.1246","119.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE040","Darmstadt Hügelstraße","SPO.DE_DEHE040_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","1.139","mg/m3","99.99","","Traffic","urban","8.6538","49.8695","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY076","Würzburg/Kardinal-Faulhaber-Platz","SPO-DEBY076_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.493","mg/m3","99.24","","Traffic","urban","9.9359","49.7946","179.0","Würzburg                                                                        ","DE524C1                                           ","127934","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE040","Darmstadt Hügelstraße","SPO.DE_DEHE040_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","1.130","mg/m3","99.91","","Traffic","urban","8.6538","49.8695","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE040","Darmstadt Hügelstraße","SPO.DE_DEHE040_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.532","mg/m3","99.95","","Traffic","urban","8.6538","49.8695","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB012","Bremen-Oslebshausen","SPO.DE_DEHB012_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.186","mg/m3","98.52","","Background","urban","8.7351","53.1317","8.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.352","mg/m3","99.76","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY116","Erlangen/Pfarrstraße","SPO-DEBY116_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.480","mg/m3","99.86","","Traffic","urban","11.0013","49.6026","266.0","Erlangen                                                                        ","DE545C1                                           ","112528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.233","mg/m3","98.99","","Background","suburban","12.5382","48.0217","488.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE040","Darmstadt Hügelstraße","SPO.DE_DEHE040_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.690","mg/m3","99.37","","Traffic","urban","8.6538","49.8695","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.424","mg/m3","98.88","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY115","München/Landshuter Allee","SPO.DE_DEBY115_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.956","mg/m3","99.42","","Traffic","urban","11.5365","48.1496","521.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2001","0.506","mg/m3","97.60","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.509","mg/m3","99.93","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY053","Nürnberg/Bahnhof","SPO.DE_DEBY053_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2003","0.688","mg/m3","97.36","","Traffic","urban","11.0884","49.4459","307.0","Nürnberg                                                                        ","DE014C1                                           ","518370","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","0.582","mg/m3","99.11","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.409","mg/m3","99.90","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.407","mg/m3","99.89","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.402","mg/m3","97.73","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE041","Frankfurt Friedberger Landstraße","SPO.DE_DEHE041_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.589","mg/m3","99.34","","Traffic","urban","8.6919","50.1246","119.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE049","Kassel Fünffensterstraße","SPO.DE_DEHE049_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.610","mg/m3","99.47","","Traffic","urban","9.4911","51.3121","179.0","Kassel                                                                          ","DE513C1                                           ","202137","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE042","Linden/Leihgestern","SPO.DE_DEHE042_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.406","mg/m3","99.65","","Background","rural","8.6844","50.5330","172.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB005","Bremerhaven-Hansastraße","SPO.DE_DEHB005_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2011","0.276","mg/m3","96.79","","Background","urban","8.5694","53.5625","3.0","Bremerhaven                                                                     ","DE527C1                                           ","113643","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE042","Linden/Leihgestern","SPO.DE_DEHE042_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.306","mg/m3","99.78","","Background","rural","8.6844","50.5330","172.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB005","Bremerhaven-Hansastraße","SPO.DE_DEHB005_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.261","mg/m3","98.87","","Background","urban","8.5694","53.5625","3.0","Bremerhaven                                                                     ","DE527C1                                           ","113643","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE042","Linden/Leihgestern","SPO.DE_DEHE042_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2010","0.216","mg/m3","99.90","","Background","rural","8.6844","50.5330","172.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE001","Darmstadt","SPO.DE_DEHE001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.362","mg/m3","99.59","","Background","urban","8.6646","49.8723","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB001","Bremen-Mitte","SPO.DE_DEHB001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.162","mg/m3","84.63","","Background","urban","8.8158","53.0772","10.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY111","Bayreuth/Hohenzollernring","SPO.DE_DEBY111_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.489","mg/m3","99.45","","Traffic","urban","11.5701","49.9436","337.0","Bayreuth                                                                        ","DE059C1                                           ","74783","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB007","Bremen Verkehr 2","SPO-DEHB007_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.741","mg/m3","96.14","","Traffic","urban","8.7830","53.0667","4.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY115","München/Landshuter Allee","SPO.DE_DEBY115_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2012","0.539","mg/m3","99.81","","Traffic","urban","11.5365","48.1496","521.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE001","Darmstadt","SPO.DE_DEHE001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1989","1.578","mg/m3","96.82","","Background","urban","8.6646","49.8723","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE001","Darmstadt","SPO.DE_DEHE001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2011","0.285","mg/m3","99.93","","Background","urban","8.6646","49.8723","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB012","Bremen-Oslebshausen","SPO.DE_DEHB012_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2011","0.234","mg/m3","89.94","","Background","urban","8.7351","53.1317","8.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY116","Erlangen/Pfarrstraße","SPO-DEBY116_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2006","0.525","mg/m3","98.68","","Traffic","urban","11.0013","49.6026","266.0","Erlangen                                                                        ","DE545C1                                           ","112528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY116","Erlangen/Pfarrstraße","SPO-DEBY116_00010_500","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2010","0.418","mg/m3","99.80","","Traffic","urban","11.0013","49.6026","266.0","Erlangen                                                                        ","DE545C1                                           ","112528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE001","Darmstadt","SPO-DEHE001_00010_600","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1988","14.039","mg/m3","97.55","","Background","urban","8.6646","49.8723","158.0","Darmstadt                                                                       ","DE025C1                                           ","159878","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB005","Bremerhaven-Hansastraße","SPO.DE_DEHB005_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2009","0.214","mg/m3","88.80","","Background","urban","8.5694","53.5625","3.0","Bremerhaven                                                                     ","DE527C1                                           ","113643","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1999","0.492","mg/m3","96.88","","Background","suburban","12.5382","48.0217","488.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2002","0.334","mg/m3","96.31","","Background","suburban","12.5382","48.0217","488.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO-DEHH008_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1988","9.498","mg/m3","94.09","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO-DEHH008_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2007","0.246","mg/m3","94.36","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO-DEHH008_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2011","0.234","mg/m3","91.11","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2005","0.355","mg/m3","99.87","","Background","suburban","12.5382","48.0217","488.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2008","0.324","mg/m3","99.83","","Background","suburban","12.5382","48.0217","488.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY088","Trostberg/Schwimmbadstraße","SPO.DE_DEBY088_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2010","0.320","mg/m3","99.84","","Background","suburban","12.5382","48.0217","488.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB001","Bremen-Mitte","SPO.DE_DEHB001_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2004","0.395","mg/m3","95.14","","Background","urban","8.8158","53.0772","10.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
