Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","","","DENW028","","SPO-DENW028_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","1990","30.248","ug/m3","87.74","","Background","suburban","6.9660","51.4065","153.0","Essen                                                                           ","DE006C1                                           ","582760","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY057","","SPO-DEBY057_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","104.000","ug/m3","87.04","","Background","urban","11.1433","49.4627","320.0","Nürnberg                                                                        ","DE014C1                                           ","518370","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE007","","SPO-DEHE007_00007_100","O3","Ozone (air)","AOT40f","AOT40 for forest protection","1990","3072.000","ug/m3","56.42","","Traffic","urban","8.6386","50.0861","102.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE007","","SPO-DEHE007_00007_100","O3","Ozone (air)","P1Y-hr-max","1 year hour max","1990","169.000","ug/m3","74.58","","Traffic","urban","8.6386","50.0861","102.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW032","","SPO-DEBW032_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","29.000","count","76.44","","Background","urban","8.7051","48.8906","250.0","Pforzheim                                                                       ","DE533C1                                           ","125957","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH005","","SPO-DEHH005_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","184.333","ug/m3","97.81","","Background","suburban","10.1439","53.5976","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH005","","SPO-DEHH005_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","4.000","count","97.81","","Background","suburban","10.1439","53.5976","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DERP001","","SPO-DERP001_00004_200","SPM","Total suspended particulates (aerosol)","P1Y-day-max","1 year day max","1990","128.208","ug/m3","90.69","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE026","Spessart","SPO.DE_DEHE026_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","16.000","ug/m3","89.91","","Background","rural","9.3994","50.1644","502.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE026","Spessart","SPO.DE_DEHE026_O3_dataGroup1","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","132.786","ug/m3","93.70","","Background","rural","9.3994","50.1644","502.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE028","Fürth/Odenwald","SPO.DE_DEHE028_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","21.059","ug/m3","93.52","","Background","rural","8.8173","49.6535","484.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB004","Bremen-Nord","SPO.DE_DEHB004_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","112.000","ug/m3","98.76","","Background","urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE024","Witzenhausen/Wald","SPO.DE_DEHE024_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","16.561","ug/m3","90.27","","Background","rural","9.7746","51.2918","610.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE020","Wetzlar","SPO.DE_DEHE020_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","158.000","ug/m3","93.68","","Traffic","urban","8.5006","50.5672","152.0","Wetzlar                                                                         ","DE079C1                                           ","52955","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY072","Tiefenbach/Altenschneeberg","SPO.DE_DEBY072_O3_dataGroup1","O3","Ozone (air)","P1Y-dx-max","1 year day max max","1990","181.750","ug/m3","89.59","","Background","rural","12.5489","49.4385","755.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY072","Tiefenbach/Altenschneeberg","SPO.DE_DEBY072_O3_dataGroup1","O3","Ozone (air)","P1Y-hr-per50","1 year 50 percentile","1990","48.000","ug/m3","91.32","","Background","rural","12.5489","49.4385","755.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE024","Witzenhausen/Wald","SPO.DE_DEHE024_O3_dataGroup1","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","1990","53.733","ug/m3","89.90","","Background","rural","9.7746","51.2918","610.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","134.500","ug/m3","92.83","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH021","Hamburg Tatenberg","SPO.DE_DEHH021_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","134.000","ug/m3","96.59","","Background","suburban","10.0836","53.4877","2.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI054","Hannover","SPO.DE_DENI054_O3_dataGroup1","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","35.302","ug/m3","96.16","","Background","urban","9.7061","52.3629","85.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO-DENI031_00008_200","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","70.500","ug/m3","89.46","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI020","Wolfsburg","SPO.DE_DENI020_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","11.000","ug/m3","91.61","","Background","suburban","10.8164","52.4408","66.0","Wolfsburg                                                                       ","DE526C1                                           ","124371","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI038","Osnabrück","SPO.DE_DENI038_O3_dataGroup1","O3","Ozone (air)","P1Y-day-max","1 year day max","1990","147.222","ug/m3","93.70","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI011","Braunschweig","SPO.DE_DENI011_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","25.158","ug/m3","92.81","","Background","suburban","10.4736","52.2269","98.0","Braunschweig                                                                    ","DE506C1                                           ","249406","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI042","Göttingen","SPO.DE_DENI042_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","142.500","ug/m3","93.87","","Background","suburban","9.9498","51.5511","170.0","Göttingen                                                                       ","DE021C1                                           ","118911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH021","Hamburg Tatenberg","SPO.DE_DEHH021_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","90.000","ug/m3","96.59","","Background","suburban","10.0836","53.4877","2.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW006","","SPO-DENW006_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","21.211","ug/m3","79.18","","Background","suburban","7.5698","51.5922","59.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW007","","SPO-DENW007_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","18.130","ug/m3","96.99","","Background","suburban","7.3483","51.5311","110.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESH001","","SPO-DESH001_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","20.830","ug/m3","35.08","","Background","rural","9.5859","53.6706","8.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW070","","SPO-DENW070_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","22.169","ug/m3","93.95","","Background","suburban","6.6313","51.2702","40.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW070","","SPO-DENW070_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","194.000","ug/m3","93.95","","Background","suburban","6.6313","51.2702","40.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB002","","SPO-DEUB002_00001_600","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","63.900","ug/m3","93.30","","Background","rural","7.0542","49.7619","480.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESN003","","SPO-DESN003_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","76.293","ug/m3","90.03","","Background","urban","13.0272","50.4966","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESN003","","SPO-DESN003_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","940.000","ug/m3","90.03","","Background","urban","13.0272","50.4966","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB003","","SPO-DEUB003_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","43.541","ug/m3","79.18","","Background","rural","13.2181","48.8171","1016.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB017","","SPO-DEUB017_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","5.000","count","91.51","","Background","rural","12.0621","50.3066","595.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB021","","SPO-DEUB021_00001_100","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","1990","61.000","count","28.54","","Background","rural","12.4606","52.1213","107.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB037","","SPO-DEUB037_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","203.000","ug/m3","87.71","","Background","rural","11.4419","53.0684","70.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB004","Schauinsland","SPO-DEUB004_00008_120","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","4.300","ug/m3","94.20","","Background","rural","7.9080","47.9133","1205.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB001","Westerland","SPO.DE_DEUB001_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","41.082","ug/m3","85.75","","Background","rural","8.3082","54.9250","12.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","230.200","ug/m3","89.54","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00007_600","O3","Ozone (air)","AOT40f","AOT40 for forest protection","1990","22981.000","(ug/m3).h","95.08","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00007_600","O3","Ozone (air)","P1Y-hr-max","1 year hour max","1990","193.950","ug/m3","95.93","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00007_600","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1990","4530.000","ug/m3","94.25","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO-DEUB005_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","14.281","ug/m3","89.54","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB001","Westerland","SPO.DE_DEUB001_O3_dataGroup1","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","57.548","ug/m3","87.40","","Background","rural","8.3082","54.9250","12.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","203.666","ug/m3","95.89","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","30.557","ug/m3","88.22","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_UB","Bryan Hellack","DEUB005","Waldhof","SPO.DE_DEUB005_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","7.067","ug/m3","88.22","","Background","rural","10.7567","52.8008","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO.DE_DENI031_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","70.000","ug/m3","89.46","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI011","Braunschweig","SPO.DE_DENI011_O3_dataGroup1","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","1990","7957.000","ug/m3","87.59","","Background","suburban","10.4736","52.2269","98.0","Braunschweig                                                                    ","DE506C1                                           ","249406","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO.DE_DENI031_O3_dataGroup1","O3","Ozone (air)","AOT40f","AOT40 for forest protection","1990","12175.000","(ug/m3).h","93.26","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO.DE_DENI031_O3_dataGroup1","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","11.000","count","94.80","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI038","Osnabrück","SPO.DE_DENI038_O3_dataGroup1","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","116.950","ug/m3","92.33","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI038","Osnabrück","SPO.DE_DENI038_O3_dataGroup1","O3","Ozone (air)","P1Y-dx-max","1 year day max max","1990","227.121","ug/m3","92.33","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_O3_dataGroup1","O3","Ozone (air)","P1Y-dx-max","1 year day max max","1990","176.500","ug/m3","92.33","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO.DE_DENI031_O3_dataGroup1","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","45.420","ug/m3","95.89","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI031","Jadebusen","SPO-DENI031_00007_200","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","11.000","count","94.80","","Background","rural","8.0906","53.5962","2.0","Wilhelmshaven                                                                   ","DE048C1                                           ","76089","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY072","Tiefenbach/Altenschneeberg","SPO.DE_DEBY072_O3_dataGroup1","O3","Ozone (air)","AOT40f","AOT40 for forest protection","1990","35754.000","(ug/m3).h","88.30","","Background","rural","12.5489","49.4385","755.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_O3_dataGroup1","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","106.929","ug/m3","89.59","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE011","Hanau","SPO.DE_DEHE011_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","90.182","ug/m3","94.25","","Traffic","urban","8.9216","50.1358","108.0","Hanau                                                                           ","DE047C1                                           ","96492","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE018","Raunheim","SPO.DE_DEHE018_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","13.500","ug/m3","96.50","","Background","urban","8.4515","50.0103","90.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB004","Bremen-Nord","SPO-DEHB004_00008_200","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","34.257","ug/m3","98.76","","Background","urban","8.6255","53.1809","20.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE023","Grebenau","SPO-DEHE023_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1990","0.000","count","92.15","","Background","rural","9.4646","50.7595","373.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE032","Bebra","SPO.DE_DEHE032_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","99.000","ug/m3","91.93","","Background","urban","9.8003","50.9700","204.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE022","Wiesbaden Süd","SPO.DE_DEHE022_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1990","0.000","count","86.74","","Background","urban","8.2450","50.0503","121.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB001","Bremen-Mitte","SPO.DE_DEHB001_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","40.000","ug/m3","95.18","","Background","urban","8.8158","53.0772","10.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB002","Bremen-Ost","SPO.DE_DEHB002_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","168.000","ug/m3","98.23","","Background","urban","8.9170","53.0600","7.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESH003","","SPO-DESH003_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","25.418","ug/m3","39.26","","Background","suburban","10.3321","53.4357","5.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB003","","SPO-DEUB003_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","6.088","ug/m3","75.14","","Background","rural","13.2181","48.8171","1016.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB019","","SPO-DEUB019_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1990","0.000","count","31.62","","Background","rural","11.8044","50.5689","501.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB002","","SPO-DEUB002_00001_600","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","2.500","ug/m3","93.30","","Background","rural","7.0542","49.7619","480.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW015","","SPO-DENW015_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","24.522","ug/m3","86.03","","Background","suburban","7.1227","51.6990","37.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB002","","SPO-DEUB002_00008_120","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1990","0.000","count","92.52","","Background","rural","7.0542","49.7619","480.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESN062","","SPO-DESN062_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","885.000","ug/m3","88.15","","Background","urban","13.0031","50.5804","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DETH022","","SPO-DETH022_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","599.442","ug/m3","72.33","","Industrial","suburban","10.2300","50.8086","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW004","Eggenstein","SPO-DEBW004_00001_120","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","113.550","ug/m3","86.63","","Background","rural","8.4067","49.0765","109.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEST013","","SPO-DEST013_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","242.917","ug/m3","87.12","","Background","urban","11.5630","51.8653","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEST013","","SPO-DEST013_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","405.000","ug/m3","91.19","","Background","urban","11.5630","51.8653","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB017","","SPO-DEUB017_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","264.950","ug/m3","88.94","","Background","rural","12.0621","50.3066","595.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH006","","SPO-DEHH006_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","6.000","count","93.70","","Background","urban","9.8425","53.5606","30.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DERP001","","SPO-DERP001_00004_200","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","41.583","ug/m3","90.69","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
